ID,UserID,Department,UserRole,Connection,Timestamp,AccessLevel,AccessDuration,DeviceID,PatientID,IsAccessFail,IsSensitive,VisitDepartment,Year,Month,Day,Hour,Minute,Second,Label
52955,47,4,1,0,2024-01-02 13:45:38,2,173,112,10451,0,0,4,2024,1,2,13,45,38,0
52956,3,8,1,0,2024-01-02 12:13:14,2,280,91,6771,0,0,8,2024,1,2,12,13,14,0
52959,15,6,1,0,2024-01-01 09:49:14,2,255,183,1029,0,0,6,2024,1,1,9,49,14,0
52967,25,8,1,0,2024-01-01 02:39:45,3,211,12,16051,0,0,1,2024,1,1,2,39,45,0
52969,8,9,1,0,2024-01-03 06:47:33,3,193,100,48,0,0,9,2024,1,3,6,47,33,0
52971,106,8,2,0,2024-01-03 05:57:56,2,127,131,15170,0,0,9,2024,1,3,5,57,56,0
52972,175,4,3,0,2024-01-03 01:07:55,2,296,99,6043,0,0,4,2024,1,3,1,7,55,0
52977,14,3,1,0,2024-01-02 10:02:43,3,280,200,6885,0,0,3,2024,1,2,10,2,43,0
52978,72,1,2,0,2024-01-03 01:36:52,2,284,117,10309,0,0,1,2024,1,3,1,36,52,0
52991,57,2,2,0,2024-01-01 14:36:11,2,129,173,19643,0,0,2,2024,1,1,14,36,11,0
53005,137,9,4,0,2024-01-03 02:54:58,2,292,11,12634,0,0,9,2024,1,3,2,54,58,0
53008,173,2,3,0,2024-01-01 13:23:13,3,274,186,14990,0,0,2,2024,1,1,13,23,13,0
53014,8,10,1,0,2024-01-01 02:46:16,2,154,33,7960,0,0,10,2024,1,1,2,46,16,0
53017,23,8,1,0,2024-01-03 05:49:31,3,213,47,2099,0,0,4,2024,1,3,5,49,31,0
53031,147,9,4,0,2024-01-01 09:20:34,2,275,178,13389,0,0,9,2024,1,1,9,20,34,0
53033,40,5,1,0,2024-01-01 23:29:19,3,294,174,5331,0,0,1,2024,1,1,23,29,19,0
53039,174,8,3,0,2024-01-02 21:57:25,0,220,89,5776,0,1,3,2024,1,2,21,57,25,0
53041,57,8,2,0,2024-01-03 14:40:47,2,171,130,18755,0,0,2,2024,1,3,14,40,47,0
53049,200,5,3,0,2024-01-02 15:56:26,3,217,154,12391,0,0,5,2024,1,2,15,56,26,0
53050,89,6,2,0,2024-01-02 03:10:53,2,212,180,9822,0,0,6,2024,1,2,3,10,53,0
53055,107,3,2,0,2024-01-02 11:52:18,2,232,180,8994,0,0,3,2024,1,2,11,52,18,0
53062,45,10,1,0,2024-01-01 22:52:17,2,260,41,3549,0,0,10,2024,1,1,22,52,17,0
53073,154,8,4,0,2024-01-01 04:10:31,2,218,94,14827,0,0,8,2024,1,1,4,10,31,0
53078,36,7,1,0,2024-01-01 13:58:05,2,236,62,4796,0,0,7,2024,1,1,13,58,5,0
53083,101,4,2,0,2024-01-03 20:31:32,2,254,37,575,0,0,4,2024,1,3,20,31,32,0
53090,155,8,4,0,2024-01-01 22:26:17,2,207,157,12676,0,0,8,2024,1,1,22,26,17,0
53093,156,7,4,0,2024-01-01 11:52:14,3,261,51,19237,0,0,7,2024,1,1,11,52,14,0
53095,169,8,0,0,2024-01-02 05:50:27,2,160,36,193,0,0,6,2024,1,2,5,50,27,0
53096,136,8,4,0,2024-01-01 17:26:04,0,150,85,18694,0,0,2,2024,1,1,17,26,4,0
53104,10,1,1,0,2024-01-03 10:25:27,3,120,175,10501,0,0,1,2024,1,3,10,25,27,0
53107,157,4,4,0,2024-01-03 13:52:43,2,131,47,2152,0,0,4,2024,1,3,13,52,43,0
53109,46,8,1,0,2024-01-02 23:48:39,2,288,145,7202,0,1,7,2024,1,2,23,48,39,0
53124,43,1,1,0,2024-01-03 23:02:20,1,138,16,8938,0,1,1,2024,1,3,23,2,20,0
53148,53,3,2,0,2024-01-01 04:43:28,2,127,102,9738,0,0,3,2024,1,1,4,43,28,0
53149,163,4,0,0,2024-01-03 04:58:17,2,268,158,14613,0,0,4,2024,1,3,4,58,17,0
53162,97,8,2,0,2024-01-03 15:55:07,2,226,133,58,0,0,8,2024,1,3,15,55,7,0
53163,91,7,2,0,2024-01-02 10:37:07,3,289,8,187,0,0,7,2024,1,2,10,37,7,0
53174,100,8,2,0,2024-01-03 06:07:51,2,137,2,247,0,0,6,2024,1,3,6,7,51,0
53180,189,9,3,0,2024-01-02 16:42:17,1,264,47,14916,0,0,9,2024,1,2,16,42,17,0
53188,122,10,2,0,2024-01-01 09:35:15,2,156,168,7516,0,0,10,2024,1,1,9,35,15,0
53194,89,6,2,0,2024-01-03 06:57:55,2,249,172,18999,0,0,6,2024,1,3,6,57,55,0
53200,135,2,4,0,2024-01-03 22:23:45,2,272,75,19052,0,0,2,2024,1,3,22,23,45,0
53201,45,4,1,0,2024-01-03 21:18:23,2,200,132,19432,0,0,4,2024,1,3,21,18,23,0
53219,63,3,2,0,2024-01-03 20:48:35,2,210,61,4533,0,0,3,2024,1,3,20,48,35,1
53229,90,10,2,0,2024-01-03 22:07:54,2,222,131,11299,0,0,10,2024,1,3,22,7,54,0
53231,183,5,3,0,2024-01-03 17:06:07,1,238,131,3365,0,0,8,2024,1,3,17,6,7,0
53234,154,8,4,0,2024-01-01 20:00:00,3,157,188,18904,0,0,8,2024,1,1,20,0,0,0
53244,75,4,2,0,2024-01-01 16:41:25,3,176,53,19169,0,0,4,2024,1,1,16,41,25,0
53248,161,6,0,0,2024-01-03 17:21:12,2,204,144,2067,0,0,6,2024,1,3,17,21,12,0
53252,21,8,1,0,2024-01-03 04:19:59,2,203,9,6167,0,0,2,2024,1,3,4,19,59,0
53260,104,8,2,0,2024-01-03 06:57:30,2,158,74,5012,0,0,8,2024,1,3,6,57,30,0
53262,84,6,2,0,2024-01-02 15:47:58,2,147,121,7271,0,0,6,2024,1,2,15,47,58,0
53263,107,8,2,0,2024-01-01 14:32:28,1,227,118,1752,0,0,6,2024,1,1,14,32,28,0
53271,133,3,4,0,2024-01-01 21:14:57,2,138,70,6594,0,0,3,2024,1,1,21,14,57,0
53272,75,10,2,0,2024-01-01 15:55:46,2,173,13,7582,0,0,10,2024,1,1,15,55,46,0
53273,69,8,2,0,2024-01-03 06:02:03,2,142,58,6436,0,0,2,2024,1,3,6,2,3,0
53276,168,3,0,0,2024-01-02 23:45:51,0,203,113,17919,0,0,3,2024,1,2,23,45,51,0
53279,108,9,2,0,2024-01-01 13:42:52,2,120,145,3835,0,0,9,2024,1,1,13,42,52,0
53283,73,8,2,0,2024-01-03 00:31:48,2,261,121,7181,0,0,10,2024,1,3,0,31,48,0
53290,176,2,3,0,2024-01-03 20:49:59,1,280,16,1489,0,0,2,2024,1,3,20,49,59,0
53296,155,7,4,0,2024-01-02 05:17:54,2,141,62,3706,0,0,7,2024,1,2,5,17,54,0
53303,62,9,2,0,2024-01-01 21:18:14,2,293,94,15397,0,0,9,2024,1,1,21,18,14,0
53322,88,8,2,0,2024-01-01 14:19:11,2,219,10,6774,0,0,1,2024,1,1,14,19,11,0
53332,177,9,3,0,2024-01-01 10:15:21,2,216,14,17103,0,0,9,2024,1,1,10,15,21,0
53335,130,10,2,0,2024-01-03 17:05:32,2,261,76,4518,0,0,10,2024,1,3,17,5,32,0
53338,200,4,3,0,2024-01-03 09:49:33,1,196,73,11509,0,0,4,2024,1,3,9,49,33,0
53340,2,7,1,0,2024-01-03 13:03:56,2,192,135,10130,0,0,7,2024,1,3,13,3,56,0
53345,110,2,2,0,2024-01-01 15:15:49,0,283,193,10945,0,0,2,2024,1,1,15,15,49,0
53367,158,5,4,0,2024-01-01 03:00:36,3,223,77,7913,0,0,4,2024,1,1,3,0,36,0
53368,68,10,2,0,2024-01-03 09:07:45,1,250,23,930,0,0,10,2024,1,3,9,7,45,0
53369,117,5,2,0,2024-01-02 09:35:05,0,227,13,480,0,0,5,2024,1,2,9,35,5,0
53370,20,9,1,0,2024-01-01 02:49:41,3,268,159,8367,0,1,9,2024,1,1,2,49,41,0
53377,49,2,1,0,2024-01-02 20:39:00,2,223,120,11995,0,1,2,2024,1,2,20,39,0,0
53380,193,5,3,0,2024-01-02 04:47:27,2,260,165,9793,0,0,5,2024,1,2,4,47,27,0
53403,151,8,4,0,2024-01-02 01:39:06,3,267,76,3681,0,0,10,2024,1,2,1,39,6,0
53405,2,8,1,0,2024-01-03 14:36:30,0,205,139,17041,0,0,4,2024,1,3,14,36,30,0
53407,69,9,2,0,2024-01-02 23:29:10,2,298,63,18791,0,0,9,2024,1,2,23,29,10,0
53410,107,2,2,0,2024-01-01 11:51:39,2,283,146,4627,0,0,2,2024,1,1,11,51,39,0
53413,152,2,4,0,2024-01-03 15:48:54,3,289,169,8771,0,0,2,2024,1,3,15,48,54,0
53414,145,3,4,0,2024-01-03 00:58:07,2,294,5,10596,0,0,3,2024,1,3,0,58,7,0
53421,16,6,1,0,2024-01-03 15:59:39,2,250,185,9119,0,0,6,2024,1,3,15,59,39,0
53424,22,1,1,0,2024-01-02 14:04:13,2,200,27,19858,0,1,1,2024,1,2,14,4,13,0
53432,110,5,2,0,2024-01-02 09:49:54,2,265,113,19226,0,0,5,2024,1,2,9,49,54,0
53434,77,5,2,0,2024-01-01 15:04:23,2,177,148,7921,0,0,10,2024,1,1,15,4,23,0
53444,188,5,3,0,2024-01-01 00:24:05,2,190,7,567,0,0,5,2024,1,1,0,24,5,0
53447,160,7,4,0,2024-01-02 12:52:59,2,140,75,18701,0,0,7,2024,1,2,12,52,59,0
53452,133,7,4,0,2024-01-01 03:27:23,2,268,30,16908,0,0,7,2024,1,1,3,27,23,0
53453,197,3,3,0,2024-01-02 09:07:56,0,139,24,893,0,0,3,2024,1,2,9,7,56,0
53454,14,5,1,0,2024-01-03 11:33:40,2,137,90,12465,0,0,5,2024,1,3,11,33,40,0
53458,143,3,4,0,2024-01-02 22:05:09,2,248,40,13159,0,0,3,2024,1,2,22,5,9,0
53462,172,4,3,0,2024-01-02 22:27:28,2,284,70,5598,0,0,4,2024,1,2,22,27,28,0
53464,156,2,4,0,2024-01-03 13:50:07,3,194,133,4851,0,0,2,2024,1,3,13,50,7,0
53466,118,6,2,0,2024-01-01 11:08:44,2,143,57,11768,0,0,6,2024,1,1,11,8,44,0
53468,175,6,3,0,2024-01-02 03:18:46,2,221,63,2251,0,0,6,2024,1,2,3,18,46,0
53475,39,8,1,0,2024-01-02 11:10:33,2,175,200,5876,0,0,8,2024,1,2,11,10,33,0
53479,114,5,2,0,2024-01-01 05:47:09,2,159,78,15242,0,0,5,2024,1,1,5,47,9,0
53482,112,3,2,1,2024-01-01 10:52:05,0,250,146,15328,0,0,3,2024,1,1,10,52,5,0
53486,32,7,1,0,2024-01-03 23:40:22,3,150,67,4454,0,0,7,2024,1,3,23,40,22,0
53494,103,7,2,0,2024-01-02 16:57:56,1,252,159,18566,0,0,7,2024,1,2,16,57,56,0
53502,186,8,3,0,2024-01-01 13:19:22,2,189,42,532,0,0,10,2024,1,1,13,19,22,0
53505,16,8,1,0,2024-01-02 14:05:12,2,272,47,13010,0,0,8,2024,1,2,14,5,12,0
53508,125,7,2,0,2024-01-01 01:56:07,2,229,68,3970,0,0,7,2024,1,1,1,56,7,0
53509,55,1,2,0,2024-01-03 15:55:15,2,250,84,13084,0,0,1,2024,1,3,15,55,15,0
53523,43,7,1,0,2024-01-02 22:14:33,3,240,155,2514,0,1,7,2024,1,2,22,14,33,0
53525,45,2,1,0,2024-01-03 05:21:58,2,210,120,4191,0,0,2,2024,1,3,5,21,58,0
53526,88,10,2,0,2024-01-01 13:10:34,2,144,109,6619,0,0,10,2024,1,1,13,10,34,0
53527,186,2,3,0,2024-01-03 16:20:47,3,157,61,3762,0,0,2,2024,1,3,16,20,47,0
53528,154,5,4,0,2024-01-01 04:08:36,2,275,80,19952,0,0,7,2024,1,1,4,8,36,0
53530,157,10,4,0,2024-01-02 13:44:09,2,151,94,2830,0,0,10,2024,1,2,13,44,9,0
53532,115,5,2,0,2024-01-02 10:00:15,2,215,24,9325,0,0,5,2024,1,2,10,0,15,0
53540,101,5,2,0,2024-01-02 20:40:15,3,148,111,18036,0,0,6,2024,1,2,20,40,15,0
53541,16,3,1,0,2024-01-02 17:18:18,1,141,65,11172,0,0,3,2024,1,2,17,18,18,0
53542,17,8,1,0,2024-01-01 01:31:42,2,206,3,19345,0,0,8,2024,1,1,1,31,42,0
53543,18,3,1,1,2024-01-03 20:55:53,2,189,75,1907,0,0,3,2024,1,3,20,55,53,0
53545,114,8,2,0,2024-01-02 06:39:47,2,158,139,7112,0,0,8,2024,1,2,6,39,47,0
53548,73,8,2,0,2024-01-02 01:01:03,2,294,160,6599,0,0,8,2024,1,2,1,1,3,0
53554,75,4,2,0,2024-01-02 12:08:42,3,233,70,17887,0,0,4,2024,1,2,12,8,42,0
53558,111,5,2,0,2024-01-03 11:55:59,2,265,186,396,0,0,7,2024,1,3,11,55,59,0
53564,164,9,0,0,2024-01-01 13:21:54,1,291,187,17076,0,1,9,2024,1,1,13,21,54,0
53565,108,1,2,0,2024-01-01 16:32:40,2,170,93,19327,0,0,1,2024,1,1,16,32,40,0
53566,178,8,3,0,2024-01-03 15:14:10,2,230,160,17139,0,0,4,2024,1,3,15,14,10,0
53567,125,10,2,0,2024-01-03 20:27:29,2,158,58,10457,0,0,10,2024,1,3,20,27,29,0
53573,43,2,1,0,2024-01-02 22:45:20,2,169,125,6634,0,0,2,2024,1,2,22,45,20,0
53577,195,9,3,0,2024-01-02 14:00:02,2,163,148,10445,0,0,9,2024,1,2,14,0,2,0
53578,27,2,1,0,2024-01-01 16:48:40,2,202,57,13329,0,0,2,2024,1,1,16,48,40,0
53584,200,8,3,0,2024-01-01 16:15:28,2,128,100,1820,0,0,8,2024,1,1,16,15,28,0
53587,52,6,2,0,2024-01-03 02:08:22,2,168,120,15196,0,0,6,2024,1,3,2,8,22,0
53598,181,9,3,0,2024-01-02 05:01:58,2,234,19,1917,0,0,9,2024,1,2,5,1,58,0
53610,8,6,1,0,2024-01-02 22:15:05,2,198,90,11043,0,0,6,2024,1,2,22,15,5,0
53612,32,5,1,0,2024-01-02 23:43:11,2,120,19,15208,0,0,5,2024,1,2,23,43,11,0
53618,177,9,3,0,2024-01-02 09:55:34,3,287,162,12349,0,0,9,2024,1,2,9,55,34,0
53619,21,5,1,0,2024-01-01 06:04:04,2,222,81,16606,0,0,4,2024,1,1,6,4,4,0
53623,164,5,0,0,2024-01-02 14:35:49,1,168,192,84,0,0,8,2024,1,2,14,35,49,0
53625,125,4,2,0,2024-01-03 05:43:38,2,231,194,19806,0,0,4,2024,1,3,5,43,38,0
53631,80,3,2,0,2024-01-01 21:27:30,1,178,21,62,0,0,3,2024,1,1,21,27,30,0
53646,82,5,2,0,2024-01-02 13:47:45,2,138,36,5793,0,0,5,2024,1,2,13,47,45,0
53658,131,10,4,0,2024-01-01 10:50:46,2,207,159,17811,0,0,10,2024,1,1,10,50,46,0
53662,196,9,3,0,2024-01-03 05:06:11,2,230,189,5721,0,0,9,2024,1,3,5,6,11,0
53672,115,9,2,0,2024-01-01 17:05:52,2,266,192,3147,0,0,9,2024,1,1,17,5,52,0
53673,94,1,2,0,2024-01-02 14:46:08,2,165,43,14432,0,0,1,2024,1,2,14,46,8,0
53677,170,4,0,0,2024-01-03 17:39:07,3,191,62,8296,0,1,4,2024,1,3,17,39,7,0
53679,119,5,2,0,2024-01-01 00:16:24,2,164,163,15343,0,0,2,2024,1,1,0,16,24,0
53681,178,4,3,0,2024-01-03 14:44:39,2,274,197,10695,0,0,4,2024,1,3,14,44,39,0
53684,188,8,3,0,2024-01-02 06:29:34,2,259,63,13585,0,0,8,2024,1,2,6,29,34,0
53689,199,8,3,0,2024-01-01 20:59:22,2,275,8,5761,0,0,10,2024,1,1,20,59,22,0
53691,123,6,2,0,2024-01-02 14:40:34,3,125,155,7640,0,0,6,2024,1,2,14,40,34,0
53692,121,8,2,0,2024-01-02 12:59:46,2,254,147,12416,0,0,9,2024,1,2,12,59,46,0
53696,113,2,2,0,2024-01-01 13:48:32,2,130,157,5659,0,0,2,2024,1,1,13,48,32,0
53697,195,7,3,0,2024-01-02 11:04:43,3,137,6,17677,0,0,7,2024,1,2,11,4,43,0
53699,118,9,2,0,2024-01-03 09:52:10,2,188,67,336,0,0,9,2024,1,3,9,52,10,0
53701,26,5,1,0,2024-01-01 17:01:42,2,172,114,12252,1,0,5,2024,1,1,17,1,42,0
53703,192,8,3,0,2024-01-01 17:31:33,2,199,125,1624,0,1,7,2024,1,1,17,31,33,1
53704,106,9,2,0,2024-01-02 04:57:28,2,286,195,13491,0,0,9,2024,1,2,4,57,28,0
53714,65,7,2,0,2024-01-03 10:52:11,1,284,109,12881,0,0,7,2024,1,3,10,52,11,0
53729,95,5,2,0,2024-01-03 17:45:41,2,211,9,2393,0,0,3,2024,1,3,17,45,41,0
53737,77,6,2,0,2024-01-02 11:00:17,2,144,90,8001,0,0,6,2024,1,2,11,0,17,0
53739,173,5,3,0,2024-01-02 17:52:58,2,294,186,7436,0,0,3,2024,1,2,17,52,58,0
53758,25,8,1,0,2024-01-02 23:26:55,2,202,68,6387,0,0,8,2024,1,2,23,26,55,0
53768,7,5,1,0,2024-01-01 10:16:56,2,233,122,1862,0,1,5,2024,1,1,10,16,56,0
53774,59,6,2,0,2024-01-02 22:01:01,2,120,92,4551,0,0,6,2024,1,2,22,1,1,0
53782,153,3,4,0,2024-01-03 12:51:36,2,246,59,16427,0,0,3,2024,1,3,12,51,36,0
53789,197,8,3,0,2024-01-01 12:23:53,2,247,34,16487,0,1,8,2024,1,1,12,23,53,0
53797,139,5,4,0,2024-01-01 04:49:52,2,257,18,6839,0,0,5,2024,1,1,4,49,52,0
53807,56,8,2,0,2024-01-03 03:13:16,2,244,80,2984,0,0,5,2024,1,3,3,13,16,0
53824,58,2,2,0,2024-01-01 22:24:40,1,236,85,19461,0,0,2,2024,1,1,22,24,40,0
53825,130,3,2,0,2024-01-03 09:30:56,1,206,119,6131,0,0,3,2024,1,3,9,30,56,0
53829,98,8,2,0,2024-01-02 02:32:07,2,173,165,8352,0,0,5,2024,1,2,2,32,7,0
53830,138,3,4,0,2024-01-02 06:20:47,2,234,14,6379,0,0,3,2024,1,2,6,20,47,0
53831,178,10,3,0,2024-01-02 13:53:16,1,192,66,18842,0,1,10,2024,1,2,13,53,16,0
53834,184,3,3,0,2024-01-01 17:31:33,2,286,116,1624,0,0,3,2024,1,1,17,31,33,1
53840,167,8,0,0,2024-01-02 15:35:14,2,134,197,7178,0,0,4,2024,1,2,15,35,14,0
53847,67,8,2,0,2024-01-02 00:16:55,2,133,47,605,0,0,8,2024,1,2,0,16,55,0
53854,168,5,0,0,2024-01-03 23:02:53,2,274,49,11754,0,0,4,2024,1,3,23,2,53,0
53872,3,2,1,0,2024-01-02 16:17:59,2,271,168,18900,0,0,2,2024,1,2,16,17,59,0
53876,46,5,1,0,2024-01-03 00:46:28,2,215,161,1141,0,0,5,2024,1,3,0,46,28,0
53880,21,5,1,0,2024-01-01 03:07:41,2,203,39,10208,0,0,6,2024,1,1,3,7,41,0
53882,16,2,1,0,2024-01-03 09:33:36,2,150,17,243,0,0,2,2024,1,3,9,33,36,0
53902,16,5,1,0,2024-01-03 10:46:32,2,287,25,12452,0,0,5,2024,1,3,10,46,32,0
53903,190,5,3,0,2024-01-03 12:16:19,2,236,81,939,0,0,5,2024,1,3,12,16,19,0
53919,82,2,2,0,2024-01-02 15:59:11,2,139,194,4735,0,0,2,2024,1,2,15,59,11,0
53923,12,4,1,0,2024-01-03 00:49:17,3,207,68,5323,0,0,4,2024,1,3,0,49,17,0
53933,83,8,2,0,2024-01-01 09:41:21,2,259,33,8342,0,0,4,2024,1,1,9,41,21,0
53936,23,10,1,0,2024-01-02 21:56:43,2,240,116,10079,0,0,10,2024,1,2,21,56,43,0
53938,175,7,3,0,2024-01-02 21:36:16,2,157,145,508,0,0,7,2024,1,2,21,36,16,0
53946,48,6,1,0,2024-01-02 09:56:15,2,293,67,9984,0,0,6,2024,1,2,9,56,15,0
53958,185,1,3,0,2024-01-01 20:32:54,3,262,116,3070,0,0,1,2024,1,1,20,32,54,0
53962,87,10,2,0,2024-01-01 00:29:38,2,244,119,7418,0,0,10,2024,1,1,0,29,38,0
53964,44,6,1,0,2024-01-01 22:29:57,0,278,91,4888,0,0,6,2024,1,1,22,29,57,0
53965,127,6,2,0,2024-01-03 04:45:01,1,126,121,5504,0,0,6,2024,1,3,4,45,1,0
53967,80,3,2,0,2024-01-01 03:51:10,2,186,172,13175,0,0,3,2024,1,1,3,51,10,0
53969,39,8,1,0,2024-01-03 17:54:44,2,121,157,8241,0,0,8,2024,1,3,17,54,44,0
53971,188,2,3,0,2024-01-02 22:49:09,3,296,177,774,0,1,2,2024,1,2,22,49,9,0
53986,49,5,1,0,2024-01-03 21:33:25,2,183,42,16160,0,0,5,2024,1,3,21,33,25,0
53988,52,9,2,0,2024-01-01 01:18:12,2,244,190,18040,0,0,9,2024,1,1,1,18,12,0
53990,124,4,2,0,2024-01-02 05:30:23,2,166,188,18211,0,0,4,2024,1,2,5,30,23,0
53992,77,9,2,0,2024-01-01 14:24:08,1,260,32,1912,0,0,9,2024,1,1,14,24,8,0
53996,71,5,2,0,2024-01-03 22:01:38,2,227,134,19377,0,0,5,2024,1,3,22,1,38,0
54010,162,8,0,0,2024-01-01 00:17:23,2,146,186,16542,0,1,8,2024,1,1,0,17,23,0
54014,62,5,2,0,2024-01-02 03:37:25,3,226,38,10342,0,0,5,2024,1,2,3,37,25,0
54018,95,5,2,0,2024-01-03 17:18:38,3,145,30,8832,0,0,5,2024,1,3,17,18,38,0
54024,45,10,1,0,2024-01-02 03:04:18,2,170,168,17109,0,1,10,2024,1,2,3,4,18,0
54026,108,5,2,0,2024-01-02 10:34:34,3,156,92,5404,0,0,6,2024,1,2,10,34,34,0
54036,79,3,2,0,2024-01-03 10:35:25,2,166,99,10863,0,0,3,2024,1,3,10,35,25,0
54043,44,3,1,0,2024-01-02 23:09:47,3,193,194,6489,0,0,3,2024,1,2,23,9,47,0
54054,139,1,4,0,2024-01-01 03:50:27,2,140,69,19742,0,0,1,2024,1,1,3,50,27,0
54063,134,5,4,0,2024-01-01 13:35:50,1,126,166,1600,1,0,5,2024,1,1,13,35,50,0
54065,55,5,2,0,2024-01-01 14:59:42,2,216,179,11446,0,0,5,2024,1,1,14,59,42,0
54069,28,8,1,0,2024-01-01 05:52:12,2,214,76,4020,0,0,8,2024,1,1,5,52,12,0
54070,177,9,3,0,2024-01-02 14:12:32,2,164,47,10560,0,0,9,2024,1,2,14,12,32,0
54073,114,8,2,0,2024-01-01 22:49:40,3,223,153,13218,0,0,8,2024,1,1,22,49,40,0
54078,21,8,1,0,2024-01-03 06:58:48,2,216,28,1970,0,0,4,2024,1,3,6,58,48,0
54085,198,9,3,0,2024-01-03 17:41:14,2,173,160,13458,0,0,9,2024,1,3,17,41,14,0
54086,195,1,3,0,2024-01-02 10:13:22,2,180,119,15460,0,0,1,2024,1,2,10,13,22,0
54102,178,8,3,0,2024-01-01 16:30:21,2,189,27,3172,0,0,1,2024,1,1,16,30,21,0
54105,135,9,4,0,2024-01-01 06:00:11,2,240,123,16446,1,0,9,2024,1,1,6,0,11,0
54107,116,6,2,0,2024-01-01 09:34:19,2,238,65,432,0,0,6,2024,1,1,9,34,19,0
54121,155,7,4,0,2024-01-03 02:01:38,3,160,52,4079,0,0,7,2024,1,3,2,1,38,0
54133,111,1,2,0,2024-01-01 17:49:12,2,212,130,15986,0,0,1,2024,1,1,17,49,12,0
54135,47,2,1,0,2024-01-01 09:59:45,2,255,114,12143,0,0,2,2024,1,1,9,59,45,0
54138,36,9,1,0,2024-01-03 15:14:18,1,224,63,13102,0,0,9,2024,1,3,15,14,18,0
54141,100,10,2,0,2024-01-01 21:38:02,2,270,117,17337,0,0,10,2024,1,1,21,38,2,0
54145,46,5,1,0,2024-01-02 00:52:57,2,141,171,6640,0,1,8,2024,1,2,0,52,57,0
54153,183,5,3,0,2024-01-02 17:50:15,2,291,175,9481,0,0,6,2024,1,2,17,50,15,0
54160,105,8,2,0,2024-01-03 03:44:05,2,224,103,16254,0,0,4,2024,1,3,3,44,5,0
54161,29,8,1,0,2024-01-01 05:07:33,2,258,155,4900,0,0,10,2024,1,1,5,7,33,0
54165,141,9,4,0,2024-01-03 16:46:26,2,207,12,596,0,0,9,2024,1,3,16,46,26,0
54169,147,5,4,0,2024-01-01 15:44:07,2,208,55,18575,0,0,5,2024,1,1,15,44,7,0
54171,113,9,2,0,2024-01-03 11:33:26,2,292,146,15342,0,0,9,2024,1,3,11,33,26,0
54173,145,4,4,0,2024-01-01 06:57:19,2,284,164,2138,0,0,4,2024,1,1,6,57,19,0
54175,152,7,4,0,2024-01-02 12:58:08,3,266,48,18063,0,0,7,2024,1,2,12,58,8,0
54184,77,2,2,0,2024-01-03 16:03:40,2,205,127,17416,0,0,2,2024,1,3,16,3,40,0
54195,108,10,2,0,2024-01-01 17:11:50,1,277,16,19848,0,0,10,2024,1,1,17,11,50,0
54198,25,7,1,0,2024-01-01 06:34:41,2,233,98,3876,0,0,7,2024,1,1,6,34,41,0
54206,50,8,1,0,2024-01-02 10:50:08,0,185,155,2776,0,0,3,2024,1,2,10,50,8,0
54217,125,8,2,0,2024-01-02 02:30:27,2,241,19,15357,0,0,8,2024,1,2,2,30,27,0
54224,5,5,1,0,2024-01-03 10:40:50,2,243,111,9740,0,0,5,2024,1,3,10,40,50,0
54227,47,8,1,0,2024-01-01 10:59:46,2,287,17,15474,1,0,8,2024,1,1,10,59,46,0
54232,48,10,1,0,2024-01-02 09:30:45,3,219,146,10632,0,0,10,2024,1,2,9,30,45,0
54233,28,8,1,0,2024-01-01 04:11:33,2,164,26,14966,0,0,3,2024,1,1,4,11,33,0
54235,110,5,2,0,2024-01-03 16:21:38,2,128,123,18499,0,0,5,2024,1,3,16,21,38,0
54236,60,8,2,0,2024-01-02 05:08:40,2,275,190,16039,0,0,7,2024,1,2,5,8,40,0
54254,87,10,2,0,2024-01-03 02:59:56,1,227,166,12265,0,0,10,2024,1,3,2,59,56,0
54259,43,8,1,0,2024-01-02 06:00:29,2,276,32,5412,0,0,9,2024,1,2,6,0,29,0
54262,28,10,1,0,2024-01-03 00:33:22,2,232,108,16693,0,0,10,2024,1,3,0,33,22,0
54263,27,8,1,0,2024-01-03 10:51:41,2,147,152,13106,0,1,8,2024,1,3,10,51,41,0
54264,134,8,4,0,2024-01-03 09:04:28,1,234,111,12982,0,0,10,2024,1,3,9,4,28,0
54266,84,7,2,0,2024-01-03 10:27:54,2,224,92,8236,0,0,7,2024,1,3,10,27,54,0
54270,153,3,4,0,2024-01-01 09:15:23,2,120,19,9129,0,0,3,2024,1,1,9,15,23,0
54283,87,9,2,0,2024-01-03 06:28:59,3,242,10,18708,0,0,9,2024,1,3,6,28,59,0
54289,8,5,1,0,2024-01-02 03:08:31,0,146,86,13550,0,0,5,2024,1,2,3,8,31,0
54305,29,8,1,0,2024-01-02 21:21:53,2,293,52,11275,0,0,8,2024,1,2,21,21,53,0
54316,24,3,1,0,2024-01-01 01:16:31,2,290,152,2724,0,1,3,2024,1,1,1,16,31,0
54319,106,3,2,0,2024-01-02 00:33:01,2,124,99,3869,0,0,3,2024,1,2,0,33,1,0
54320,79,6,2,0,2024-01-03 14:29:54,2,124,92,16605,0,0,6,2024,1,3,14,29,54,0
54323,70,5,2,0,2024-01-03 01:16:35,2,197,48,7975,0,0,5,2024,1,3,1,16,35,0
54328,61,10,2,0,2024-01-01 11:36:00,2,188,54,15903,0,0,10,2024,1,1,11,36,0,0
54331,188,6,3,0,2024-01-01 21:48:35,2,246,58,15809,0,0,6,2024,1,1,21,48,35,0
