ID,UserID,Department,UserRole,Connection,Timestamp,AccessLevel,AccessDuration,DeviceID,PatientID,IsAccessFail,IsSensitive,VisitDepartment,Year,Month,Day,Hour,Minute,Second
87572,425,2,0,0,2024-01-02 17:51:58,2,205,46,19165,0,1,2,2024,1,2,17,51,58
77896,119,2,2,0,2024-01-03 22:48:30,2,155,142,902,0,0,2,2024,1,3,22,48,30
5888,253,2,4,0,2024-01-03 01:31:29,2,172,106,9270,0,0,2,2024,1,3,1,31,29
36375,389,1,0,0,2024-01-01 22:18:21,2,96,124,15867,0,0,1,2024,1,1,22,18,21
37797,172,6,2,0,2024-01-02 02:31:33,2,150,16,7509,0,0,6,2024,1,2,2,31,33
66982,396,2,0,0,2024-01-02 10:13:14,3,167,176,9605,0,1,5,2024,1,2,10,13,14
23290,25,8,1,0,2024-01-01 13:14:01,1,150,174,18584,0,0,6,2024,1,1,13,14,1
60657,376,5,0,0,2024-01-02 11:35:40,2,129,59,17481,0,0,5,2024,1,2,11,35,40
58602,459,9,3,0,2024-01-01 13:04:57,2,80,180,14836,0,0,8,2024,1,1,13,4,57
81335,311,4,4,0,2024-01-02 10:31:28,2,288,160,10210,1,0,7,2024,1,2,10,31,28
5224,217,4,2,1,2024-01-02 12:49:34,2,103,18,19849,0,0,4,2024,1,2,12,49,34
65644,386,1,0,0,2024-01-01 14:19:59,0,65,126,6278,0,1,1,2024,1,1,14,19,59
25577,226,4,2,0,2024-01-01 12:10:05,3,70,71,15101,0,0,4,2024,1,1,12,10,5
64760,54,10,1,0,2024-01-01 21:24:45,2,108,107,12313,0,0,10,2024,1,1,21,24,45
94189,455,3,3,0,2024-01-02 22:20:25,2,171,27,13662,0,0,3,2024,1,2,22,20,25
46604,194,10,2,0,2024-01-03 10:07:56,2,299,139,6252,0,0,10,2024,1,3,10,7,56
11682,329,3,4,0,2024-01-02 17:25:30,2,282,70,6750,0,0,3,2024,1,2,17,25,30
89695,93,3,1,0,2024-01-03 09:52:30,2,282,127,5494,0,0,3,2024,1,3,9,52,30
36373,416,8,0,0,2024-01-01 13:50:40,2,133,4,2238,0,0,6,2024,1,1,13,50,40
72649,63,9,1,1,2024-01-01 02:43:22,2,197,26,12916,0,0,9,2024,1,1,2,43,22
67575,416,4,0,0,2024-01-02 12:15:29,2,238,62,17074,0,1,4,2024,1,2,12,15,29
54228,36,7,1,0,2024-01-03 00:25:58,2,60,65,4549,0,0,7,2024,1,3,0,25,58
16585,328,8,4,0,2024-01-03 16:02:40,2,88,86,3735,0,0,8,2024,1,3,16,2,40
76123,87,5,1,0,2024-01-03 17:31:34,1,76,18,14670,0,0,5,2024,1,3,17,31,34
39396,389,6,0,0,2024-01-01 04:55:45,2,222,180,6243,0,0,6,2024,1,1,4,55,45
14072,481,8,3,0,2024-01-01 10:39:45,2,61,179,18577,0,0,8,2024,1,1,10,39,45
62153,36,4,1,0,2024-01-03 04:56:13,2,137,138,2345,0,0,4,2024,1,3,4,56,13
61856,88,8,1,0,2024-01-01 14:00:26,2,256,193,11331,0,0,8,2024,1,1,14,0,26
40465,85,9,1,0,2024-01-02 12:27:27,2,196,6,11030,0,0,9,2024,1,2,12,27,27
47894,473,5,3,0,2024-01-02 06:38:14,2,157,60,18950,0,1,5,2024,1,2,6,38,14
43656,477,3,3,0,2024-01-03 16:19:52,3,231,15,6378,0,0,3,2024,1,3,16,19,52
3603,187,8,2,0,2024-01-01 17:20:24,2,213,42,19520,0,0,8,2024,1,1,17,20,24
84001,415,7,0,0,2024-01-02 09:00:30,3,169,108,19885,0,1,7,2024,1,2,9,0,30
14412,389,1,0,0,2024-01-02 04:54:19,2,157,69,18654,0,0,9,2024,1,2,4,54,19
95646,156,8,2,0,2024-01-03 12:23:36,2,245,83,5072,0,0,8,2024,1,3,12,23,36
37360,58,7,1,0,2024-01-02 10:54:06,2,296,136,13366,0,1,7,2024,1,2,10,54,6
44184,483,4,3,0,2024-01-02 00:47:35,2,204,101,12419,0,0,4,2024,1,2,0,47,35
50547,277,6,4,0,2024-01-01 16:28:10,2,266,102,15092,0,0,6,2024,1,1,16,28,10
1532,12,2,1,0,2024-01-02 20:37:45,2,125,21,10097,0,1,2,2024,1,2,20,37,45
94701,1,5,1,0,2024-01-03 17:20:15,1,100,135,12185,0,0,5,2024,1,3,17,20,15
49731,465,3,3,0,2024-01-02 06:51:25,3,158,185,2201,0,0,3,2024,1,2,6,51,25
50546,324,4,4,0,2024-01-03 11:45:10,3,188,84,7735,0,0,4,2024,1,3,11,45,10
17647,71,2,1,0,2024-01-03 10:03:38,3,64,139,19223,0,0,2,2024,1,3,10,3,38
47325,399,9,0,0,2024-01-03 22:06:58,2,139,61,6867,0,0,9,2024,1,3,22,6,58
4648,395,4,0,0,2024-01-03 17:00:09,2,200,168,8826,0,0,4,2024,1,3,17,0,9
83012,299,4,4,0,2024-01-02 14:06:18,2,192,121,18875,0,0,5,2024,1,2,14,6,18
25464,123,1,2,0,2024-01-01 20:09:31,0,195,155,10171,0,0,1,2024,1,1,20,9,31
32783,243,6,2,0,2024-01-01 00:57:02,3,179,10,11455,0,0,6,2024,1,1,0,57,2
8871,490,2,3,0,2024-01-01 20:05:20,3,98,112,403,1,0,2,2024,1,1,20,5,20
97629,303,8,4,1,2024-01-03 01:22:04,2,268,101,10267,0,0,8,2024,1,3,1,22,4
89400,268,3,4,0,2024-01-02 23:57:21,2,217,98,11578,0,0,3,2024,1,2,23,57,21
51282,67,10,1,0,2024-01-02 17:24:53,3,160,196,10732,0,0,10,2024,1,2,17,24,53
54774,232,5,2,0,2024-01-01 10:08:56,2,103,173,11766,0,0,5,2024,1,1,10,8,56
30310,271,1,4,0,2024-01-03 06:56:11,2,182,168,13912,1,0,1,2024,1,3,6,56,11
64001,414,3,0,1,2024-01-01 14:54:23,2,252,180,8278,0,0,3,2024,1,1,14,54,23
23635,76,6,1,0,2024-01-02 20:42:49,2,129,18,8976,0,0,6,2024,1,2,20,42,49
81919,421,7,0,0,2024-01-03 00:25:48,2,247,80,1360,0,0,7,2024,1,3,0,25,48
43326,157,5,2,0,2024-01-03 13:17:59,2,99,170,6904,0,0,5,2024,1,3,13,17,59
79828,10,2,1,0,2024-01-02 17:52:33,2,79,132,7488,0,0,2,2024,1,2,17,52,33
2171,393,2,0,0,2024-01-01 09:02:37,2,165,55,11130,0,0,2,2024,1,1,9,2,37
58796,108,3,2,0,2024-01-02 16:38:11,2,95,147,8945,0,0,3,2024,1,2,16,38,11
9223,194,5,2,0,2024-01-01 09:57:24,3,247,85,4479,0,0,5,2024,1,1,9,57,24
24407,389,1,0,0,2024-01-03 03:22:36,0,184,115,8851,0,0,3,2024,1,3,3,22,36
92252,171,3,2,0,2024-01-02 17:09:19,0,198,185,3810,0,0,2,2024,1,2,17,9,19
31112,398,10,0,0,2024-01-03 14:54:58,2,85,114,12461,0,0,10,2024,1,3,14,54,58
98009,128,7,2,0,2024-01-01 17:09:45,2,158,143,801,0,0,7,2024,1,1,17,9,45
39914,238,9,2,0,2024-01-01 13:48:09,2,293,198,13432,0,0,9,2024,1,1,13,48,9
79588,291,3,4,0,2024-01-01 20:20:30,3,114,68,6403,0,0,9,2024,1,1,20,20,30
2137,317,1,4,0,2024-01-02 13:44:39,2,265,121,10835,0,0,1,2024,1,2,13,44,39
79163,391,3,0,0,2024-01-01 15:58:59,2,117,102,5384,0,0,3,2024,1,1,15,58,59
31578,78,9,1,0,2024-01-01 12:11:49,2,80,163,18326,0,0,9,2024,1,1,12,11,49
88582,114,2,2,0,2024-01-02 21:18:41,2,91,171,11831,0,0,2,2024,1,2,21,18,41
64435,431,9,3,1,2024-01-03 21:26:19,2,291,168,8425,0,0,9,2024,1,3,21,26,19
75398,431,4,3,0,2024-01-03 21:05:48,1,127,92,4374,0,0,4,2024,1,3,21,5,48
28021,7,4,1,0,2024-01-01 13:15:11,2,98,138,14248,0,0,4,2024,1,1,13,15,11
29995,227,3,2,0,2024-01-03 06:51:18,2,260,73,7432,0,0,3,2024,1,3,6,51,18
18136,393,1,0,0,2024-01-01 15:31:16,2,283,82,8568,0,0,1,2024,1,1,15,31,16
70269,91,6,1,0,2024-01-02 09:52:11,2,265,183,7123,0,0,6,2024,1,2,9,52,11
73721,68,7,1,0,2024-01-02 11:24:35,2,206,55,19879,0,0,7,2024,1,2,11,24,35
98286,269,7,4,0,2024-01-01 01:49:51,1,294,97,9455,0,0,7,2024,1,1,1,49,51
57803,485,1,3,0,2024-01-02 03:55:30,3,179,135,18735,0,0,1,2024,1,2,3,55,30
12484,442,5,3,0,2024-01-03 12:30:26,2,72,91,12460,0,0,5,2024,1,3,12,30,26
88116,282,10,4,0,2024-01-03 15:29:12,2,85,118,15361,0,0,10,2024,1,3,15,29,12
24368,457,9,3,0,2024-01-03 10:38:03,2,149,79,10306,0,0,9,2024,1,3,10,38,3
61518,412,9,0,0,2024-01-02 02:54:56,2,70,171,8565,0,1,9,2024,1,2,2,54,56
43814,301,8,4,0,2024-01-01 23:24:46,2,249,86,10802,0,0,8,2024,1,1,23,24,46
81209,421,3,0,0,2024-01-02 21:51:14,2,105,14,16523,0,0,3,2024,1,2,21,51,14
89398,436,7,3,0,2024-01-01 09:07:24,2,249,115,6047,0,0,7,2024,1,1,9,7,24
13914,375,5,0,0,2024-01-02 03:00:06,3,268,120,13094,0,1,5,2024,1,2,3,0,6
99236,462,6,3,0,2024-01-03 00:12:29,0,261,34,8713,0,0,6,2024,1,3,0,12,29
19159,13,6,1,0,2024-01-02 22:15:47,2,219,198,15124,0,1,6,2024,1,2,22,15,47
44610,125,8,2,0,2024-01-02 02:21:27,2,105,87,1309,0,0,9,2024,1,2,2,21,27
69203,373,4,0,0,2024-01-01 05:42:13,2,142,76,15755,0,0,4,2024,1,1,5,42,13
7208,344,9,4,0,2024-01-02 00:06:52,2,263,191,18549,0,0,9,2024,1,2,0,6,52
23010,357,10,0,0,2024-01-01 17:39:50,2,206,17,19444,0,0,10,2024,1,1,17,39,50
42045,154,8,2,0,2024-01-01 11:57:25,3,111,131,14162,0,0,8,2024,1,1,11,57,25
59935,436,3,3,0,2024-01-03 10:46:47,2,117,36,4430,0,0,3,2024,1,3,10,46,47
83147,337,4,4,0,2024-01-03 02:17:27,2,270,200,15365,0,0,4,2024,1,3,2,17,27
99445,405,6,0,0,2024-01-03 14:32:08,2,217,73,2532,0,0,6,2024,1,3,14,32,8
18778,88,3,1,0,2024-01-01 09:32:20,2,104,98,18396,0,0,3,2024,1,1,9,32,20
67609,169,8,2,0,2024-01-01 03:50:01,2,186,16,14077,0,0,8,2024,1,1,3,50,1
98239,34,6,1,0,2024-01-03 16:36:31,2,93,79,13072,0,0,6,2024,1,3,16,36,31
13504,251,7,4,0,2024-01-01 00:39:34,2,232,85,3243,0,0,7,2024,1,1,0,39,34
92959,350,5,4,0,2024-01-02 20:34:17,2,199,35,2675,0,0,5,2024,1,2,20,34,17
97979,401,7,0,0,2024-01-03 09:52:48,2,205,133,1936,0,0,7,2024,1,3,9,52,48
53343,207,1,2,0,2024-01-03 01:39:06,2,107,180,18085,0,0,1,2024,1,3,1,39,6
19326,34,5,1,0,2024-01-02 09:41:25,2,210,199,16895,0,0,5,2024,1,2,9,41,25
14704,74,3,1,0,2024-01-01 04:20:18,1,231,50,18268,0,0,3,2024,1,1,4,20,18
90682,350,1,4,0,2024-01-01 01:31:58,2,99,161,12174,0,0,1,2024,1,1,1,31,58
70932,66,5,1,0,2024-01-01 23:08:17,2,232,36,9130,0,0,5,2024,1,1,23,8,17
29446,250,9,2,0,2024-01-02 20:19:48,0,205,32,12639,0,0,9,2024,1,2,20,19,48
69826,199,1,2,0,2024-01-03 22:21:57,0,146,164,11287,0,0,1,2024,1,3,22,21,57
28131,286,9,4,0,2024-01-03 02:45:26,3,107,2,16810,0,0,6,2024,1,3,2,45,26
71619,309,10,4,0,2024-01-03 09:58:46,2,180,121,15918,0,0,10,2024,1,3,9,58,46
95200,215,5,2,0,2024-01-03 16:24:42,2,242,102,6765,0,0,5,2024,1,3,16,24,42
97464,3,5,1,0,2024-01-01 06:45:50,3,249,30,14781,0,0,6,2024,1,1,6,45,50
84599,250,5,2,0,2024-01-03 21:03:37,2,183,135,3314,0,0,5,2024,1,3,21,3,37
55332,266,2,4,0,2024-01-01 16:04:55,2,103,152,8636,0,0,2,2024,1,1,16,4,55
98782,419,8,0,0,2024-01-02 20:35:30,2,112,180,15941,0,0,8,2024,1,2,20,35,30
56432,475,8,3,0,2024-01-02 04:25:49,2,263,63,215,0,0,8,2024,1,2,4,25,49
60821,493,4,3,1,2024-01-03 01:45:14,1,101,5,13201,0,0,4,2024,1,3,1,45,14
88520,470,2,3,0,2024-01-01 13:51:59,2,200,131,15933,0,0,2,2024,1,1,13,51,59
13814,112,5,2,0,2024-01-03 11:35:38,1,224,146,2251,0,0,5,2024,1,3,11,35,38
87462,224,5,2,0,2024-01-02 02:32:04,2,155,71,10042,0,0,5,2024,1,2,2,32,4
4904,31,3,1,0,2024-01-01 17:28:22,2,283,174,16737,0,0,3,2024,1,1,17,28,22
55312,439,3,3,0,2024-01-02 16:55:13,2,234,82,13577,0,0,3,2024,1,2,16,55,13
49357,137,7,2,0,2024-01-01 04:52:41,2,70,137,13984,0,0,7,2024,1,1,4,52,41
49875,401,9,0,0,2024-01-01 10:10:39,2,282,196,19662,0,0,9,2024,1,1,10,10,39
38821,54,8,1,0,2024-01-02 06:51:13,2,225,68,1568,0,0,8,2024,1,2,6,51,13
43506,261,3,4,0,2024-01-02 17:00:36,2,209,96,17892,0,0,3,2024,1,2,17,0,36
49685,379,8,0,0,2024-01-01 10:08:37,2,224,73,7426,0,0,8,2024,1,1,10,8,37
96308,424,3,0,0,2024-01-01 21:55:07,2,171,147,166,0,0,3,2024,1,1,21,55,7
90401,230,7,2,0,2024-01-01 14:03:12,3,274,125,5441,0,0,7,2024,1,1,14,3,12
51539,472,2,3,0,2024-01-03 17:18:30,3,126,38,13283,0,1,2,2024,1,3,17,18,30
84057,80,1,1,0,2024-01-01 02:00:53,1,157,42,2943,0,1,1,2024,1,1,2,0,53
84371,352,4,0,0,2024-01-03 00:48:41,2,241,89,4027,0,0,4,2024,1,3,0,48,41
10770,371,5,0,0,2024-01-03 15:48:14,1,187,120,10341,0,0,5,2024,1,3,15,48,14
71301,3,5,1,0,2024-01-01 02:08:36,2,65,97,14099,0,0,10,2024,1,1,2,8,36
80547,11,7,1,0,2024-01-01 17:07:32,2,106,98,16383,1,0,3,2024,1,1,17,7,32
32499,411,5,0,0,2024-01-03 06:26:49,2,210,159,18486,0,0,10,2024,1,3,6,26,49
38086,406,8,0,0,2024-01-01 20:25:31,3,105,49,2480,0,0,8,2024,1,1,20,25,31
94528,86,1,1,0,2024-01-03 09:17:35,3,81,104,7902,0,0,1,2024,1,3,9,17,35
11250,42,3,1,0,2024-01-01 09:36:06,2,267,124,6821,0,0,3,2024,1,1,9,36,6
65248,400,6,0,0,2024-01-01 14:47:05,2,122,29,11202,0,0,6,2024,1,1,14,47,5
83128,490,1,3,1,2024-01-03 03:40:25,2,119,156,15397,0,1,1,2024,1,3,3,40,25
90244,268,2,4,0,2024-01-01 03:23:31,2,118,11,5274,0,0,2,2024,1,1,3,23,31
45378,189,2,2,0,2024-01-03 23:36:01,2,165,175,7259,0,0,2,2024,1,3,23,36,1
35606,117,7,2,0,2024-01-02 05:21:55,2,252,51,7541,0,0,7,2024,1,2,5,21,55
30028,266,4,4,0,2024-01-03 09:55:13,1,278,110,10841,0,0,4,2024,1,3,9,55,13
71786,483,1,3,0,2024-01-02 03:55:25,2,230,154,16565,0,1,1,2024,1,2,3,55,25
83590,232,1,2,0,2024-01-01 15:34:24,2,261,141,12608,0,0,1,2024,1,1,15,34,24
78872,246,3,2,0,2024-01-01 16:35:37,1,90,120,9693,0,0,3,2024,1,1,16,35,37
94908,126,9,2,1,2024-01-03 13:58:16,2,281,78,18938,0,1,9,2024,1,3,13,58,16
91650,162,4,2,0,2024-01-02 11:30:25,2,138,164,15924,0,0,4,2024,1,2,11,30,25
42837,264,2,4,0,2024-01-01 15:58:49,2,204,59,323,0,0,2,2024,1,1,15,58,49
12148,162,4,2,0,2024-01-02 11:35:05,2,105,33,10288,0,0,9,2024,1,2,11,35,5
52233,222,3,2,0,2024-01-01 17:05:41,2,132,145,18512,0,0,3,2024,1,1,17,5,41
55602,37,5,1,0,2024-01-01 21:59:05,0,197,162,7228,0,0,5,2024,1,1,21,59,5
56305,435,3,3,0,2024-01-02 04:51:35,2,222,56,8500,0,0,3,2024,1,2,4,51,35
27479,418,4,0,0,2024-01-03 14:38:10,2,152,59,5424,0,0,4,2024,1,3,14,38,10
74736,439,2,3,0,2024-01-01 13:23:57,2,75,181,16551,0,1,2,2024,1,1,13,23,57
45595,265,10,4,0,2024-01-03 01:36:30,2,242,138,18319,0,0,10,2024,1,3,1,36,30
93563,179,6,2,0,2024-01-02 20:24:49,2,180,36,1634,0,0,6,2024,1,2,20,24,49
18238,210,7,2,0,2024-01-03 05:17:20,3,163,173,16214,0,0,7,2024,1,3,5,17,20
47081,322,3,4,0,2024-01-03 11:37:17,2,15,174,11803,0,0,3,2024,1,3,11,37,17
93539,498,7,3,0,2024-01-01 13:46:53,2,92,152,4350,0,0,7,2024,1,1,13,46,53
2963,133,7,2,0,2024-01-03 16:55:35,2,266,42,4469,0,0,7,2024,1,3,16,55,35
41152,370,6,0,0,2024-01-01 04:15:20,2,213,199,12117,0,1,6,2024,1,1,4,15,20
8968,227,8,2,0,2024-01-03 05:46:42,2,286,88,7193,0,0,8,2024,1,3,5,46,42
39642,413,10,0,0,2024-01-02 12:51:33,2,212,144,3709,0,0,10,2024,1,2,12,51,33
22423,16,1,1,0,2024-01-01 16:31:44,1,214,22,19171,0,0,1,2024,1,1,16,31,44
99268,170,9,2,0,2024-01-02 13:00:37,2,265,77,14729,0,0,6,2024,1,2,13,0,37
6278,393,5,0,1,2024-01-02 14:57:59,2,238,127,297,0,0,5,2024,1,2,14,57,59
32352,94,4,1,0,2024-01-01 14:47:54,1,128,44,10158,0,0,3,2024,1,1,14,47,54
63416,201,10,2,0,2024-01-01 14:54:18,3,64,134,19114,0,0,10,2024,1,1,14,54,18
67136,307,1,4,0,2024-01-01 09:39:46,2,74,116,5861,0,0,1,2024,1,1,9,39,46
98804,180,4,2,0,2024-01-01 17:41:27,2,114,98,17355,0,0,1,2024,1,1,17,41,27
37285,210,6,2,0,2024-01-01 04:14:00,2,80,194,18047,0,0,6,2024,1,1,4,14,0
74380,109,6,2,0,2024-01-01 05:38:05,2,277,186,7340,0,0,6,2024,1,1,5,38,5
65270,445,5,3,1,2024-01-02 05:04:59,3,72,120,8398,0,0,5,2024,1,2,5,4,59
37231,70,5,1,0,2024-01-03 23:53:41,1,132,171,6785,0,0,5,2024,1,3,23,53,41
51202,78,6,1,0,2024-01-03 13:37:40,2,222,14,12904,0,0,6,2024,1,3,13,37,40
48298,159,4,2,0,2024-01-02 04:59:11,2,174,186,3750,0,0,4,2024,1,2,4,59,11
67583,500,8,3,0,2024-01-01 00:54:36,2,222,33,4807,0,1,8,2024,1,1,0,54,36
82534,9,3,1,0,2024-01-02 20:51:27,3,138,18,10106,1,0,3,2024,1,2,20,51,27
91409,105,10,2,0,2024-01-02 14:08:35,2,195,135,10246,0,0,9,2024,1,2,14,8,35
47431,273,4,4,1,2024-01-02 21:43:03,3,229,142,2470,1,0,4,2024,1,2,21,43,3
46342,448,10,3,0,2024-01-02 16:41:12,1,220,27,11763,0,0,10,2024,1,2,16,41,12
80160,411,6,0,0,2024-01-02 09:46:00,1,64,185,4823,0,0,6,2024,1,2,9,46,0
30679,238,5,2,0,2024-01-02 10:14:19,1,170,159,13513,0,0,5,2024,1,2,10,14,19
19191,91,4,1,0,2024-01-01 10:59:59,2,128,133,11213,0,0,5,2024,1,1,10,59,59
55334,161,9,2,1,2024-01-01 06:29:49,2,129,74,18444,0,0,9,2024,1,1,6,29,49
19694,387,4,0,0,2024-01-01 10:53:14,2,71,123,3668,0,0,4,2024,1,1,10,53,14
4340,105,10,2,0,2024-01-02 16:12:05,2,135,157,813,0,0,10,2024,1,2,16,12,5
48323,375,7,0,0,2024-01-03 22:22:56,2,131,181,16453,0,0,10,2024,1,3,22,22,56
50753,115,4,2,0,2024-01-02 14:02:56,1,101,64,18869,0,0,4,2024,1,2,14,2,56
68171,355,3,0,0,2024-01-02 17:28:41,2,193,38,8216,0,0,3,2024,1,2,17,28,41
44379,384,7,0,0,2024-01-03 11:09:17,2,156,59,10404,0,0,7,2024,1,3,11,9,17
95473,123,9,2,0,2024-01-02 03:17:33,2,257,34,12280,0,0,9,2024,1,2,3,17,33
17650,102,1,2,0,2024-01-03 20:02:37,2,289,51,2285,0,0,1,2024,1,3,20,2,37
3306,420,10,0,0,2024-01-02 13:47:23,2,262,20,12861,0,1,10,2024,1,2,13,47,23
72344,349,7,4,0,2024-01-03 20:37:59,2,113,139,15694,0,0,7,2024,1,3,20,37,59
31370,311,6,4,0,2024-01-03 12:26:29,2,80,5,13107,0,0,6,2024,1,3,12,26,29
85578,313,1,4,0,2024-01-03 04:50:13,3,237,126,15712,0,0,1,2024,1,3,4,50,13
6485,81,9,1,0,2024-01-03 12:15:13,2,134,164,8197,0,0,9,2024,1,3,12,15,13
92608,492,8,3,0,2024-01-02 11:46:46,2,217,55,1657,0,0,8,2024,1,2,11,46,46
2246,251,7,4,0,2024-01-01 01:38:15,2,98,163,6309,0,0,7,2024,1,1,1,38,15
61643,362,8,0,0,2024-01-02 21:54:22,2,260,57,13827,0,0,8,2024,1,2,21,54,22
54430,485,9,3,0,2024-01-02 06:48:19,2,161,13,17676,0,0,9,2024,1,2,6,48,19
91269,220,9,2,0,2024-01-02 13:14:53,2,289,102,7231,0,0,9,2024,1,2,13,14,53
38024,165,1,2,0,2024-01-02 21:51:24,2,212,140,8029,0,0,1,2024,1,2,21,51,24
39446,184,7,2,0,2024-01-01 13:51:35,2,169,159,19346,0,0,7,2024,1,1,13,51,35
92179,246,1,2,0,2024-01-03 12:28:04,2,133,23,11429,0,0,1,2024,1,3,12,28,4
13388,379,3,0,0,2024-01-03 17:47:49,2,138,106,16075,0,0,3,2024,1,3,17,47,49
13958,273,5,4,0,2024-01-01 00:14:57,2,150,59,5962,0,0,5,2024,1,1,0,14,57
12333,66,9,1,0,2024-01-01 03:21:35,2,252,100,10270,0,1,9,2024,1,1,3,21,35
18596,200,3,2,0,2024-01-02 22:48:31,2,238,101,14790,0,0,3,2024,1,2,22,48,31
53462,234,3,2,0,2024-01-01 13:05:45,3,292,103,1758,0,0,3,2024,1,1,13,5,45
90259,425,1,0,0,2024-01-03 13:03:58,2,168,22,13473,0,0,1,2024,1,3,13,3,58
82488,336,6,4,0,2024-01-01 11:06:54,2,161,191,511,0,0,6,2024,1,1,11,6,54
23923,135,9,2,0,2024-01-01 17:25:11,2,160,60,18057,0,0,9,2024,1,1,17,25,11
23926,308,4,4,0,2024-01-03 12:12:37,2,174,94,5436,0,0,4,2024,1,3,12,12,37
92083,131,1,2,0,2024-01-01 02:30:28,2,217,98,2906,0,0,1,2024,1,1,2,30,28
43785,358,2,0,0,2024-01-03 17:54:45,3,88,87,17941,0,1,2,2024,1,3,17,54,45
87783,180,4,2,1,2024-01-03 12:31:53,3,92,182,16719,0,0,3,2024,1,3,12,31,53
48286,119,10,2,0,2024-01-01 20:44:35,2,123,94,16708,0,0,10,2024,1,1,20,44,35
88763,41,9,1,0,2024-01-03 12:30:39,3,261,76,13896,0,0,9,2024,1,3,12,30,39
50864,422,4,0,0,2024-01-01 21:21:33,2,86,89,19427,0,0,8,2024,1,1,21,21,33
41594,207,10,2,0,2024-01-02 05:59:49,2,132,29,4629,0,0,10,2024,1,2,5,59,49
73032,456,6,3,0,2024-01-01 09:16:01,2,101,8,2740,0,0,6,2024,1,1,9,16,1
9211,13,5,1,0,2024-01-02 22:09:13,0,281,172,10362,0,0,5,2024,1,2,22,9,13
44564,364,4,0,0,2024-01-01 22:19:46,2,197,70,12108,0,1,4,2024,1,1,22,19,46
15038,260,5,4,0,2024-01-03 04:43:33,2,190,38,7537,0,0,5,2024,1,3,4,43,33
38327,145,5,2,0,2024-01-01 00:48:39,2,269,88,19745,0,0,7,2024,1,1,0,48,39
12263,218,7,2,0,2024-01-01 04:38:25,3,251,142,11150,0,0,7,2024,1,1,4,38,25
10578,423,1,0,0,2024-01-02 05:38:39,0,210,39,1752,0,0,1,2024,1,2,5,38,39
33003,176,6,2,0,2024-01-01 02:33:00,1,221,140,17499,0,0,6,2024,1,1,2,33,0
95862,397,4,0,0,2024-01-03 17:21:44,3,100,155,2970,0,0,4,2024,1,3,17,21,44
4374,392,4,0,0,2024-01-02 00:49:07,2,87,68,2061,0,0,4,2024,1,2,0,49,7
49847,222,3,2,0,2024-01-03 13:31:39,2,137,68,9458,0,0,3,2024,1,3,13,31,39
76877,195,10,2,1,2024-01-02 13:44:21,3,278,10,6580,0,0,10,2024,1,2,13,44,21
31222,162,2,2,0,2024-01-02 09:04:49,2,274,131,17948,0,0,2,2024,1,2,9,4,49
60327,445,10,3,0,2024-01-01 04:19:51,0,142,132,7387,0,1,10,2024,1,1,4,19,51
32003,108,7,2,0,2024-01-02 12:32:42,2,161,143,8294,0,0,7,2024,1,2,12,32,42
22512,135,6,2,0,2024-01-01 17:19:34,2,268,61,896,1,0,6,2024,1,1,17,19,34
68386,39,4,1,0,2024-01-02 21:07:01,3,213,4,7402,0,0,4,2024,1,2,21,7,1
83494,373,2,0,0,2024-01-01 00:26:47,0,111,95,12760,0,0,2,2024,1,1,0,26,47
84506,480,1,3,0,2024-01-03 10:06:21,2,82,156,16059,0,0,1,2024,1,3,10,6,21
99391,284,7,4,0,2024-01-02 20:31:43,1,242,95,5969,0,0,7,2024,1,2,20,31,43
76607,421,8,0,0,2024-01-03 01:19:15,2,81,52,6646,0,0,8,2024,1,3,1,19,15
70955,405,10,0,0,2024-01-01 15:53:03,1,181,54,7659,0,0,10,2024,1,1,15,53,3
10952,24,10,1,0,2024-01-01 02:25:04,2,167,182,13134,0,0,10,2024,1,1,2,25,4
30496,329,8,4,0,2024-01-03 17:18:22,2,152,152,1966,0,0,8,2024,1,3,17,18,22
19456,288,1,4,0,2024-01-03 05:20:11,3,232,84,14588,0,0,3,2024,1,3,5,20,11
26070,56,4,1,0,2024-01-01 09:10:41,2,266,108,4719,0,1,4,2024,1,1,9,10,41
61414,153,9,2,0,2024-01-01 01:28:16,2,283,8,6338,0,0,8,2024,1,1,1,28,16
62403,415,9,0,0,2024-01-01 12:18:46,2,266,131,5375,0,0,9,2024,1,1,12,18,46
9837,175,1,2,0,2024-01-02 12:52:25,2,270,176,7349,0,0,1,2024,1,2,12,52,25
33755,402,1,0,0,2024-01-01 15:31:10,2,103,93,4965,0,0,1,2024,1,1,15,31,10
97320,221,3,2,0,2024-01-01 00:40:29,2,226,182,16639,0,0,3,2024,1,1,0,40,29
91631,210,1,2,0,2024-01-03 04:07:12,2,197,132,9128,0,0,1,2024,1,3,4,7,12
85675,308,7,4,0,2024-01-01 09:20:22,3,251,112,11276,0,0,7,2024,1,1,9,20,22
31690,308,10,4,0,2024-01-03 16:09:37,2,165,171,1857,0,0,10,2024,1,3,16,9,37
30902,111,3,2,0,2024-01-02 11:44:16,2,253,90,7691,0,0,3,2024,1,2,11,44,16
44680,297,7,4,0,2024-01-01 20:48:12,2,218,3,16624,0,0,7,2024,1,1,20,48,12
98010,297,6,4,0,2024-01-01 03:13:14,2,148,39,11163,0,0,6,2024,1,1,3,13,14
66092,159,9,2,0,2024-01-03 20:51:29,2,76,76,7310,0,0,9,2024,1,3,20,51,29
