ID,UserID,Department,UserRole,Connection,Timestamp,AccessLevel,AccessDuration,DeviceID,PatientID,IsAccessFail,IsSensitive,VisitDepartment,source,Year,Month,Day,Hour,Minute,Second
59697,104,10,2,0,2024-01-02 02:01:38+00:00,2,297,132,,0,0,10,cv,2024,1,2,2,1,38
94351,40,7,1,0,2024-01-02 23:50:49+00:00,1,131,141,,0,0,7,cv,2024,1,2,23,50,49
10973,129,1,2,0,2024-01-01 20:06:24+00:00,3,157,22,,0,0,1,cv,2024,1,1,20,6,24
8217,72,4,2,0,2024-01-02 05:05:03+00:00,3,138,159,,0,0,4,cv,2024,1,2,5,5,3
108367,168,10,0,0,2024-01-02 23:59:06+00:00,2,204,55,,1,0,10,cv,2024,1,2,23,59,6
26135,17,6,1,0,2024-01-02 02:16:43+00:00,3,200,161,,0,0,6,cv,2024,1,2,2,16,43
107583,166,5,0,0,2024-01-02 20:33:01+00:00,2,232,5,,0,0,7,cv,2024,1,2,20,33,1
22145,174,9,3,0,2024-01-02 22:27:16+00:00,3,264,118,,0,0,9,cv,2024,1,2,22,27,16
110522,85,1,2,0,2024-01-03 09:07:59+00:00,2,170,78,,0,0,1,cv,2024,1,3,9,7,59
27737,186,2,3,0,2024-01-01 09:19:06+00:00,2,152,199,,0,0,2,cv,2024,1,1,9,19,6
35443,164,5,0,1,2024-01-01 16:43:30+00:00,2,272,14,,0,0,9,cv,2024,1,1,16,43,30
92182,21,5,1,0,2024-01-01 03:28:16+00:00,1,221,127,,0,0,5,cv,2024,1,1,3,28,16
34782,138,8,4,0,2024-01-02 03:47:23+00:00,2,236,176,,0,0,1,cv,2024,1,2,3,47,23
28749,91,1,2,0,2024-01-01 17:44:59+00:00,0,178,143,,0,0,1,cv,2024,1,1,17,44,59
104441,82,9,2,0,2024-01-02 14:27:32+00:00,2,120,72,,0,0,9,cv,2024,1,2,14,27,32
99633,70,5,2,0,2024-01-03 06:21:21+00:00,2,174,181,,0,0,5,cv,2024,1,3,6,21,21
34169,128,7,2,0,2024-01-02 09:54:10+00:00,2,142,19,,0,0,7,cv,2024,1,2,9,54,10
32154,200,2,3,0,2024-01-03 17:27:05+00:00,1,214,10,,0,0,2,cv,2024,1,3,17,27,5
82178,9,9,1,0,2024-01-03 02:13:48+00:00,1,126,151,,0,0,9,cv,2024,1,3,2,13,48
109023,183,8,3,0,2024-01-01 09:03:50+00:00,2,206,161,,0,0,7,cv,2024,1,1,9,3,50
3434,190,8,3,0,2024-01-03 11:47:32+00:00,2,204,147,,0,0,8,cv,2024,1,3,11,47,32
82708,176,4,3,0,2024-01-03 23:14:40+00:00,2,253,78,,0,0,4,cv,2024,1,3,23,14,40
63408,157,4,4,0,2024-01-03 16:40:14+00:00,2,129,92,,0,0,4,cv,2024,1,3,16,40,14
34130,130,4,2,0,2024-01-02 11:15:15+00:00,1,295,161,,0,0,4,cv,2024,1,2,11,15,15
107068,33,5,1,0,2024-01-01 12:52:33+00:00,3,198,68,,0,0,7,cv,2024,1,1,12,52,33
108490,47,9,1,0,2024-01-03 10:18:19+00:00,2,274,55,,0,1,9,cv,2024,1,3,10,18,19
112029,88,8,2,0,2024-01-03 13:41:05+00:00,2,237,98,,0,0,8,cv,2024,1,3,13,41,5
54141,100,10,2,0,2024-01-01 21:38:02+00:00,2,270,117,,0,0,10,cv,2024,1,1,21,38,2
29191,113,6,2,0,2024-01-02 17:37:29+00:00,2,214,133,,0,0,6,cv,2024,1,2,17,37,29
57109,128,1,2,0,2024-01-02 15:15:24+00:00,2,222,38,,0,0,1,cv,2024,1,2,15,15,24
30055,165,1,0,0,2024-01-01 13:26:37+00:00,1,228,121,,0,1,1,cv,2024,1,1,13,26,37
114682,76,3,2,0,2024-01-01 05:27:41+00:00,2,293,146,,0,0,3,cv,2024,1,1,5,27,41
109834,186,4,3,0,2024-01-02 14:01:00+00:00,3,202,33,,0,0,4,cv,2024,1,2,14,1,0
95089,15,9,1,0,2024-01-01 13:53:01+00:00,1,225,157,,0,0,9,cv,2024,1,1,13,53,1
109975,101,3,2,0,2024-01-02 06:52:49+00:00,3,269,68,,0,0,3,cv,2024,1,2,6,52,49
52571,90,8,2,0,2024-01-03 05:33:03+00:00,2,274,32,,0,0,8,cv,2024,1,3,5,33,3
17888,60,8,2,0,2024-01-03 21:20:18+00:00,2,129,85,,0,0,9,cv,2024,1,3,21,20,18
28248,199,8,3,0,2024-01-01 00:59:45+00:00,2,129,94,,0,0,4,cv,2024,1,1,0,59,45
15003,190,8,3,0,2024-01-02 11:18:47+00:00,1,241,56,,0,1,6,cv,2024,1,2,11,18,47
4942,100,2,2,0,2024-01-03 01:25:05+00:00,2,221,112,,0,0,2,cv,2024,1,3,1,25,5
91377,50,10,1,0,2024-01-01 15:54:00+00:00,2,243,78,,0,0,10,cv,2024,1,1,15,54,0
35871,132,8,4,0,2024-01-01 14:55:39+00:00,2,279,51,,0,0,6,cv,2024,1,1,14,55,39
85942,21,6,1,0,2024-01-02 04:13:21+00:00,2,121,159,,0,0,6,cv,2024,1,2,4,13,21
53218,39,7,1,0,2024-01-01 12:06:19+00:00,2,299,38,,0,0,7,cv,2024,1,1,12,6,19
46056,26,1,1,0,2024-01-03 09:16:07+00:00,2,162,198,,0,1,1,cv,2024,1,3,9,16,7
115035,197,8,3,0,2024-01-01 16:13:08+00:00,3,272,140,,0,0,8,cv,2024,1,1,16,13,8
82218,124,8,2,0,2024-01-01 04:59:59+00:00,2,178,178,,0,0,3,cv,2024,1,1,4,59,59
74586,172,10,3,0,2024-01-01 20:15:49+00:00,2,215,57,,0,0,10,cv,2024,1,1,20,15,49
107167,89,4,2,0,2024-01-02 01:26:40+00:00,1,213,155,,0,0,4,cv,2024,1,2,1,26,40
58748,176,6,3,0,2024-01-02 23:13:57+00:00,2,158,23,,0,0,6,cv,2024,1,2,23,13,57
106875,196,6,3,0,2024-01-02 20:13:58+00:00,2,138,177,,0,0,6,cv,2024,1,2,20,13,58
659,135,8,4,0,2024-01-02 20:16:13+00:00,2,149,7,,0,0,3,cv,2024,1,2,20,16,13
115236,98,5,2,0,2024-01-02 00:27:08+00:00,1,182,89,,0,0,5,cv,2024,1,2,0,27,8
81269,21,5,1,0,2024-01-02 23:28:02+00:00,0,266,113,,0,0,5,cv,2024,1,2,23,28,2
86810,125,8,2,0,2024-01-01 05:47:16+00:00,2,276,19,,0,0,8,cv,2024,1,1,5,47,16
30670,153,6,4,0,2024-01-03 13:58:03+00:00,2,153,152,,0,0,6,cv,2024,1,3,13,58,3
47545,108,5,2,0,2024-01-01 11:19:09+00:00,2,280,8,,0,0,3,cv,2024,1,1,11,19,9
2040,148,7,4,0,2024-01-01 10:05:30+00:00,3,244,180,,0,0,7,cv,2024,1,1,10,5,30
5859,179,3,3,0,2024-01-02 06:54:36+00:00,2,206,20,,0,0,3,cv,2024,1,2,6,54,36
101257,93,6,2,0,2024-01-02 14:02:31+00:00,0,274,118,,0,0,6,cv,2024,1,2,14,2,31
18220,176,4,3,0,2024-01-03 21:08:18+00:00,1,169,47,,0,0,4,cv,2024,1,3,21,8,18
22287,198,3,3,0,2024-01-01 09:50:25+00:00,1,182,164,,0,0,3,cv,2024,1,1,9,50,25
11099,121,3,2,0,2024-01-02 16:27:27+00:00,2,141,62,,0,0,3,cv,2024,1,2,16,27,27
61444,182,8,3,0,2024-01-03 14:41:58+00:00,2,217,63,,0,0,2,cv,2024,1,3,14,41,58
33918,56,1,2,0,2024-01-02 04:46:28+00:00,2,283,192,,0,0,1,cv,2024,1,2,4,46,28
108151,109,3,2,0,2024-01-02 11:19:27+00:00,2,265,173,,0,0,3,cv,2024,1,2,11,19,27
70306,62,8,2,0,2024-01-03 20:00:11+00:00,3,194,31,,0,0,10,cv,2024,1,3,20,0,11
40084,17,8,1,0,2024-01-02 04:32:51+00:00,2,144,193,,0,0,4,cv,2024,1,2,4,32,51
77999,62,4,2,0,2024-01-02 22:54:28+00:00,2,214,102,,0,0,4,cv,2024,1,2,22,54,28
69842,64,3,2,0,2024-01-03 11:24:57+00:00,2,185,95,,0,0,3,cv,2024,1,3,11,24,57
27958,137,6,4,0,2024-01-02 23:19:07+00:00,2,260,176,,0,0,6,cv,2024,1,2,23,19,7
12798,76,8,2,0,2024-01-02 20:47:18+00:00,1,267,120,,0,0,3,cv,2024,1,2,20,47,18
14886,59,3,2,1,2024-01-02 20:05:10+00:00,2,212,108,,0,0,3,cv,2024,1,2,20,5,10
70748,159,5,4,0,2024-01-03 13:42:50+00:00,2,270,104,,0,0,5,cv,2024,1,3,13,42,50
7342,91,8,2,0,2024-01-02 12:44:18+00:00,2,287,188,,0,0,8,cv,2024,1,2,12,44,18
38394,58,9,2,0,2024-01-02 02:46:55+00:00,2,166,38,,0,0,9,cv,2024,1,2,2,46,55
109160,2,6,1,0,2024-01-02 16:57:56+00:00,3,178,11,,0,0,6,cv,2024,1,2,16,57,56
21009,65,7,2,0,2024-01-03 09:40:09+00:00,2,157,142,,0,0,7,cv,2024,1,3,9,40,9
87053,38,5,1,1,2024-01-01 14:47:47+00:00,2,136,183,,0,0,5,cv,2024,1,1,14,47,47
87476,116,6,2,0,2024-01-03 09:20:11+00:00,2,240,99,,0,0,6,cv,2024,1,3,9,20,11
96970,158,8,4,0,2024-01-01 00:16:10+00:00,2,173,192,,0,0,8,cv,2024,1,1,0,16,10
77268,69,5,2,0,2024-01-02 22:51:25+00:00,2,193,49,,0,0,2,cv,2024,1,2,22,51,25
80295,10,6,1,0,2024-01-01 11:39:50+00:00,2,282,104,,0,1,6,cv,2024,1,1,11,39,50
40348,92,3,2,0,2024-01-03 17:33:16+00:00,2,275,120,,0,0,3,cv,2024,1,3,17,33,16
64143,21,5,1,0,2024-01-01 22:23:07+00:00,3,160,167,,0,0,1,cv,2024,1,1,22,23,7
50803,160,10,4,0,2024-01-03 12:43:33+00:00,2,193,174,,0,0,10,cv,2024,1,3,12,43,33
87592,24,8,1,0,2024-01-01 20:59:00+00:00,2,260,130,,0,0,10,cv,2024,1,1,20,59,0
86747,189,9,3,0,2024-01-03 11:01:45+00:00,2,232,169,,0,0,9,cv,2024,1,3,11,1,45
82274,76,4,2,0,2024-01-02 03:02:13+00:00,2,215,32,,0,0,4,cv,2024,1,2,3,2,13
44989,131,7,4,0,2024-01-01 17:54:08+00:00,3,185,39,,0,0,7,cv,2024,1,1,17,54,8
29362,72,1,2,0,2024-01-01 04:32:23+00:00,2,208,92,,0,0,1,cv,2024,1,1,4,32,23
78600,67,6,2,0,2024-01-02 23:48:16+00:00,2,175,9,,0,0,6,cv,2024,1,2,23,48,16
33181,62,5,2,0,2024-01-01 22:50:35+00:00,2,123,48,,0,0,5,cv,2024,1,1,22,50,35
7298,166,4,0,0,2024-01-03 22:35:14+00:00,1,272,108,,0,0,4,cv,2024,1,3,22,35,14
48155,158,2,4,0,2024-01-01 22:45:58+00:00,2,261,190,,1,0,2,cv,2024,1,1,22,45,58
10205,172,9,3,0,2024-01-02 02:50:56+00:00,2,136,47,,0,0,9,cv,2024,1,2,2,50,56
21454,100,8,2,0,2024-01-01 05:16:21+00:00,2,255,152,,0,0,1,cv,2024,1,1,5,16,21
90823,13,5,1,0,2024-01-02 09:51:46+00:00,2,225,194,,0,0,8,cv,2024,1,2,9,51,46
62354,18,8,1,0,2024-01-02 05:11:43+00:00,0,141,84,,0,0,2,cv,2024,1,2,5,11,43
67573,118,8,2,1,2024-01-01 14:51:31+00:00,2,262,21,,0,0,5,cv,2024,1,1,14,51,31
85317,168,8,0,0,2024-01-01 20:08:48+00:00,2,150,95,,0,0,7,cv,2024,1,1,20,8,48
87295,177,3,3,0,2024-01-02 17:43:08+00:00,1,228,127,,1,1,3,cv,2024,1,2,17,43,8
62426,30,9,1,0,2024-01-03 09:12:37+00:00,3,211,176,,0,0,9,cv,2024,1,3,9,12,37
109454,77,10,2,0,2024-01-03 13:25:31+00:00,2,244,59,,0,0,10,cv,2024,1,3,13,25,31
10959,34,8,1,0,2024-01-03 17:10:17+00:00,2,160,74,,0,0,8,cv,2024,1,3,17,10,17
35465,104,8,2,0,2024-01-01 03:52:24+00:00,2,276,164,,0,0,6,cv,2024,1,1,3,52,24
68908,154,1,4,0,2024-01-01 01:10:48+00:00,2,236,154,,0,0,1,cv,2024,1,1,1,10,48
112987,106,9,2,0,2024-01-02 02:35:33+00:00,2,291,87,,0,0,9,cv,2024,1,2,2,35,33
92624,96,8,2,0,2024-01-01 06:34:51+00:00,2,284,7,,0,0,2,cv,2024,1,1,6,34,51
75268,161,5,0,0,2024-01-02 14:00:32+00:00,2,283,57,,0,0,4,cv,2024,1,2,14,0,32
54044,56,4,2,0,2024-01-01 06:30:06+00:00,2,295,171,,0,0,4,cv,2024,1,1,6,30,6
43591,76,8,2,0,2024-01-01 22:13:51+00:00,2,145,165,,0,0,9,cv,2024,1,1,22,13,51
46357,76,7,2,0,2024-01-03 21:44:07+00:00,2,256,42,,0,0,7,cv,2024,1,3,21,44,7
116281,97,7,2,0,2024-01-01 09:30:06+00:00,2,181,157,,0,0,7,cv,2024,1,1,9,30,6
434,81,5,2,0,2024-01-03 06:52:29+00:00,3,161,63,,0,0,6,cv,2024,1,3,6,52,29
74677,75,8,2,0,2024-01-03 10:42:08+00:00,2,165,192,,0,0,6,cv,2024,1,3,10,42,8
92403,18,8,1,0,2024-01-01 00:01:46+00:00,2,142,195,,0,0,4,cv,2024,1,1,0,1,46
35408,157,5,4,0,2024-01-02 14:41:33+00:00,3,145,195,,0,0,8,cv,2024,1,2,14,41,33
110274,24,2,1,0,2024-01-01 05:42:59+00:00,2,212,137,,0,0,2,cv,2024,1,1,5,42,59
37002,50,1,1,0,2024-01-02 12:57:54+00:00,2,167,42,,0,0,1,cv,2024,1,2,12,57,54
57456,190,10,3,0,2024-01-01 11:46:16+00:00,2,147,74,,0,1,10,cv,2024,1,1,11,46,16
105448,134,4,4,1,2024-01-03 16:16:53+00:00,2,136,32,,0,0,4,cv,2024,1,3,16,16,53
23608,23,9,1,0,2024-01-02 02:07:07+00:00,1,196,75,,0,0,9,cv,2024,1,2,2,7,7
98895,120,9,2,0,2024-01-02 12:57:17+00:00,2,298,85,,0,0,9,cv,2024,1,2,12,57,17
61067,163,3,0,0,2024-01-03 06:57:27+00:00,2,296,190,,1,1,3,cv,2024,1,3,6,57,27
108064,20,9,1,0,2024-01-02 22:10:19+00:00,2,238,193,,0,1,9,cv,2024,1,2,22,10,19
116011,167,8,0,0,2024-01-02 11:27:04+00:00,2,198,153,,0,0,8,cv,2024,1,2,11,27,4
50770,104,7,2,0,2024-01-02 20:56:57+00:00,2,191,187,,0,0,7,cv,2024,1,2,20,56,57
39386,178,8,3,0,2024-01-03 10:02:45+00:00,2,173,177,,0,1,8,cv,2024,1,3,10,2,45
106362,188,4,3,0,2024-01-02 21:58:00+00:00,2,234,178,,0,0,4,cv,2024,1,2,21,58,0
97368,134,3,4,1,2024-01-01 16:46:39+00:00,2,201,68,,0,0,3,cv,2024,1,1,16,46,39
9727,180,1,3,0,2024-01-01 06:34:58+00:00,2,213,118,,0,0,1,cv,2024,1,1,6,34,58
65695,162,5,0,0,2024-01-03 06:30:25+00:00,3,199,128,,0,0,7,cv,2024,1,3,6,30,25
64648,31,5,1,0,2024-01-03 23:49:15+00:00,2,267,71,,0,0,1,cv,2024,1,3,23,49,15
76718,59,9,2,1,2024-01-02 21:07:22+00:00,2,238,162,,0,0,9,cv,2024,1,2,21,7,22
116958,46,8,1,0,2024-01-01 05:32:05+00:00,2,157,100,,0,0,8,cv,2024,1,1,5,32,5
31752,35,9,1,0,2024-01-03 11:10:21+00:00,2,284,51,,0,0,9,cv,2024,1,3,11,10,21
88448,92,8,2,0,2024-01-01 17:02:19+00:00,1,125,158,,0,0,8,cv,2024,1,1,17,2,19
49819,135,5,4,0,2024-01-02 06:34:38+00:00,2,131,119,,0,0,5,cv,2024,1,2,6,34,38
64570,128,10,2,0,2024-01-01 15:10:33+00:00,2,171,121,,0,0,10,cv,2024,1,1,15,10,33
22274,56,10,2,0,2024-01-01 05:59:02+00:00,1,196,101,,0,0,10,cv,2024,1,1,5,59,2
85624,34,8,1,0,2024-01-02 17:31:42+00:00,2,128,109,,0,0,8,cv,2024,1,2,17,31,42
63651,98,9,2,0,2024-01-01 00:40:02+00:00,1,268,50,,0,0,9,cv,2024,1,1,0,40,2
81743,41,6,1,0,2024-01-01 05:05:28+00:00,1,210,153,,0,0,6,cv,2024,1,1,5,5,28
21596,130,9,2,0,2024-01-03 10:48:41+00:00,2,227,147,,0,0,9,cv,2024,1,3,10,48,41
34685,174,3,3,0,2024-01-02 23:09:33+00:00,2,163,166,,0,0,3,cv,2024,1,2,23,9,33
77325,89,5,2,0,2024-01-01 21:06:48+00:00,2,256,167,,0,0,5,cv,2024,1,1,21,6,48
6035,17,10,1,0,2024-01-01 22:54:10+00:00,2,295,115,,0,0,10,cv,2024,1,1,22,54,10
27423,43,1,1,0,2024-01-01 06:47:59+00:00,2,126,140,,0,0,1,cv,2024,1,1,6,47,59
83174,73,5,2,0,2024-01-03 03:06:31+00:00,2,267,136,,0,0,10,cv,2024,1,3,3,6,31
28069,101,8,2,0,2024-01-03 20:26:59+00:00,0,130,166,,1,0,8,cv,2024,1,3,20,26,59
103908,139,8,4,0,2024-01-03 21:36:13+00:00,2,238,138,,0,0,8,cv,2024,1,3,21,36,13
3857,16,6,1,1,2024-01-03 12:40:58+00:00,2,120,23,,0,0,6,cv,2024,1,3,12,40,58
35249,193,1,3,1,2024-01-01 00:13:10+00:00,2,145,154,,0,0,1,cv,2024,1,1,0,13,10
110992,92,5,2,0,2024-01-01 10:25:49+00:00,3,177,90,,0,0,5,cv,2024,1,1,10,25,49
14309,29,8,1,0,2024-01-01 04:56:58+00:00,2,204,43,,0,0,8,cv,2024,1,1,4,56,58
115327,128,8,2,0,2024-01-01 17:28:21+00:00,2,266,38,,0,0,8,cv,2024,1,1,17,28,21
76832,64,7,2,0,2024-01-01 16:10:24+00:00,2,265,158,,0,0,7,cv,2024,1,1,16,10,24
101644,157,4,4,0,2024-01-02 11:10:22+00:00,1,274,62,,0,0,4,cv,2024,1,2,11,10,22
23911,81,5,2,0,2024-01-03 01:48:25+00:00,2,200,49,,0,0,5,cv,2024,1,3,1,48,25
69735,12,9,1,0,2024-01-02 05:13:31+00:00,2,173,40,,1,0,9,cv,2024,1,2,5,13,31
61915,6,4,1,0,2024-01-03 03:12:31+00:00,2,207,61,,0,0,4,cv,2024,1,3,3,12,31
54564,87,3,2,0,2024-01-02 02:34:30+00:00,2,259,135,,0,0,3,cv,2024,1,2,2,34,30
1060,48,7,1,0,2024-01-03 15:29:36+00:00,2,200,168,,0,0,7,cv,2024,1,3,15,29,36
101720,56,10,2,0,2024-01-03 04:22:36+00:00,2,186,164,,0,0,10,cv,2024,1,3,4,22,36
11401,169,7,0,0,2024-01-03 02:53:10+00:00,2,280,143,,0,0,7,cv,2024,1,3,2,53,10
53497,167,6,0,0,2024-01-03 16:14:03+00:00,2,168,126,,0,0,6,cv,2024,1,3,16,14,3
21490,123,8,2,0,2024-01-03 16:08:49+00:00,2,248,171,,0,0,1,cv,2024,1,3,16,8,49
89899,174,2,3,0,2024-01-01 22:18:30+00:00,3,122,23,,0,0,2,cv,2024,1,1,22,18,30
69168,28,8,1,0,2024-01-03 21:48:49+00:00,1,194,122,,0,0,5,cv,2024,1,3,21,48,49
109972,6,2,1,0,2024-01-01 03:40:19+00:00,2,293,13,,0,0,2,cv,2024,1,1,3,40,19
27957,151,10,4,1,2024-01-01 20:35:13+00:00,2,299,198,,0,0,10,cv,2024,1,1,20,35,13
63441,60,1,2,0,2024-01-01 06:45:25+00:00,2,288,19,,0,0,1,cv,2024,1,1,6,45,25
77494,180,8,3,0,2024-01-02 00:50:48+00:00,3,178,14,,0,0,8,cv,2024,1,2,0,50,48
93135,51,7,2,0,2024-01-02 20:21:08+00:00,3,241,152,,0,0,7,cv,2024,1,2,20,21,8
84132,154,2,4,0,2024-01-02 00:10:41+00:00,2,264,119,,0,0,2,cv,2024,1,2,0,10,41
63576,107,6,2,0,2024-01-03 15:48:45+00:00,0,253,69,,0,0,6,cv,2024,1,3,15,48,45
52140,27,10,1,0,2024-01-03 09:17:14+00:00,2,249,184,,0,1,10,cv,2024,1,3,9,17,14
108880,148,8,4,0,2024-01-02 11:15:29+00:00,1,236,147,,0,0,10,cv,2024,1,2,11,15,29
104621,89,8,2,0,2024-01-01 06:22:57+00:00,2,249,27,,0,0,6,cv,2024,1,1,6,22,57
76554,11,3,1,0,2024-01-03 17:15:15+00:00,1,120,142,,0,0,3,cv,2024,1,3,17,15,15
116695,181,1,3,0,2024-01-02 02:13:32+00:00,2,213,24,,0,0,1,cv,2024,1,2,2,13,32
87344,199,8,3,0,2024-01-03 05:49:14+00:00,2,281,39,,0,0,8,cv,2024,1,3,5,49,14
65833,81,7,2,0,2024-01-02 01:29:02+00:00,2,201,82,,0,0,7,cv,2024,1,2,1,29,2
19879,50,8,1,0,2024-01-02 11:55:27+00:00,2,270,184,,0,1,8,cv,2024,1,2,11,55,27
62162,70,5,2,0,2024-01-03 22:22:15+00:00,2,264,126,,0,0,5,cv,2024,1,3,22,22,15
6372,13,9,1,0,2024-01-01 17:20:06+00:00,2,170,157,,0,0,9,cv,2024,1,1,17,20,6
40567,17,8,1,0,2024-01-01 00:51:16+00:00,2,251,99,,0,0,8,cv,2024,1,1,0,51,16
97170,123,10,2,0,2024-01-01 14:18:06+00:00,1,289,60,,0,0,10,cv,2024,1,1,14,18,6
80013,128,5,2,0,2024-01-02 17:20:34+00:00,3,141,1,,0,0,5,cv,2024,1,2,17,20,34
50315,175,5,3,0,2024-01-01 05:52:13+00:00,2,276,131,,0,0,5,cv,2024,1,1,5,52,13
48311,88,10,2,0,2024-01-01 10:44:11+00:00,2,259,53,,0,0,10,cv,2024,1,1,10,44,11
42119,191,9,3,0,2024-01-02 10:27:16+00:00,2,288,70,,0,0,9,cv,2024,1,2,10,27,16
7683,195,10,3,0,2024-01-02 12:44:40+00:00,2,148,198,,0,0,10,cv,2024,1,2,12,44,40
6113,172,5,3,0,2024-01-02 23:20:27+00:00,2,236,157,,0,0,5,cv,2024,1,2,23,20,27
106832,98,8,2,0,2024-01-03 04:04:01+00:00,2,173,127,,0,0,1,cv,2024,1,3,4,4,1
20366,43,1,1,0,2024-01-01 02:15:56+00:00,2,275,99,,0,0,1,cv,2024,1,1,2,15,56
67171,184,1,3,0,2024-01-02 20:50:06+00:00,2,254,17,,0,0,1,cv,2024,1,2,20,50,6
79134,80,9,2,0,2024-01-03 04:42:13+00:00,3,192,123,,0,0,9,cv,2024,1,3,4,42,13
45429,177,7,3,0,2024-01-03 16:40:19+00:00,2,298,68,,0,0,7,cv,2024,1,3,16,40,19
40204,126,8,2,1,2024-01-01 03:55:43+00:00,2,268,134,,0,0,8,cv,2024,1,1,3,55,43
100548,181,5,3,0,2024-01-03 20:35:19+00:00,1,270,193,,0,0,5,cv,2024,1,3,20,35,19
39641,4,8,1,0,2024-01-02 22:43:52+00:00,3,255,91,,0,0,4,cv,2024,1,2,22,43,52
22081,16,5,1,1,2024-01-03 17:07:15+00:00,3,169,13,,0,0,5,cv,2024,1,3,17,7,15
17747,158,6,4,0,2024-01-02 01:07:29+00:00,2,286,31,,0,0,6,cv,2024,1,2,1,7,29
112337,7,7,1,0,2024-01-02 15:24:06+00:00,2,264,125,,0,0,7,cv,2024,1,2,15,24,6
82194,173,7,3,0,2024-01-01 16:54:24+00:00,2,280,60,,0,0,7,cv,2024,1,1,16,54,24
60804,94,5,2,0,2024-01-01 09:58:02+00:00,2,252,181,,0,0,5,cv,2024,1,1,9,58,2
106723,12,8,1,0,2024-01-02 05:19:02+00:00,2,148,98,,0,0,9,cv,2024,1,2,5,19,2
32636,50,8,1,0,2024-01-03 10:09:02+00:00,2,284,186,,0,0,10,cv,2024,1,3,10,9,2
89517,61,3,2,0,2024-01-01 10:52:08+00:00,2,286,20,,0,0,3,cv,2024,1,1,10,52,8
11684,42,6,1,0,2024-01-02 12:55:07+00:00,2,266,2,,0,0,6,cv,2024,1,2,12,55,7
16862,106,5,2,0,2024-01-02 23:36:18+00:00,2,295,11,,0,0,5,cv,2024,1,2,23,36,18
60848,26,2,1,0,2024-01-03 12:41:03+00:00,0,274,197,,0,0,2,cv,2024,1,3,12,41,3
36844,133,8,4,0,2024-01-01 20:14:46+00:00,2,161,147,,0,0,8,cv,2024,1,1,20,14,46
99929,171,10,3,0,2024-01-01 09:56:38+00:00,2,213,14,,0,0,10,cv,2024,1,1,9,56,38
106929,17,3,1,0,2024-01-01 20:04:53+00:00,2,159,76,,0,0,3,cv,2024,1,1,20,4,53
78545,39,2,1,0,2024-01-03 14:06:46+00:00,2,170,76,,0,0,2,cv,2024,1,3,14,6,46
110202,176,1,3,0,2024-01-03 04:21:52+00:00,2,239,191,,0,1,1,cv,2024,1,3,4,21,52
38354,160,9,4,0,2024-01-01 17:35:59+00:00,1,292,164,,0,0,9,cv,2024,1,1,17,35,59
92664,43,5,1,0,2024-01-02 23:10:53+00:00,0,296,70,,0,0,6,cv,2024,1,2,23,10,53
9935,25,1,1,0,2024-01-03 23:52:25+00:00,1,134,21,,0,0,1,cv,2024,1,3,23,52,25
83212,29,2,1,0,2024-01-01 03:19:45+00:00,2,233,166,,0,0,2,cv,2024,1,1,3,19,45
65777,157,5,4,0,2024-01-01 15:58:36+00:00,1,171,104,,0,0,5,cv,2024,1,1,15,58,36
113856,112,4,2,0,2024-01-02 13:02:39+00:00,1,251,136,,0,0,4,cv,2024,1,2,13,2,39
102219,66,7,2,0,2024-01-01 02:09:01+00:00,1,151,80,,0,0,7,cv,2024,1,1,2,9,1
31057,100,5,2,0,2024-01-03 06:16:03+00:00,2,139,16,,0,0,5,cv,2024,1,3,6,16,3
112842,63,3,2,0,2024-01-01 22:43:39+00:00,2,285,23,,0,0,3,cv,2024,1,1,22,43,39
10942,198,6,3,0,2024-01-02 09:34:27+00:00,2,255,93,,0,0,6,cv,2024,1,2,9,34,27
113196,52,5,2,0,2024-01-03 21:51:55+00:00,2,130,78,,0,0,9,cv,2024,1,3,21,51,55
90644,175,1,3,0,2024-01-01 05:38:42+00:00,0,140,58,,0,1,1,cv,2024,1,1,5,38,42
31805,200,7,3,0,2024-01-02 15:47:14+00:00,2,224,161,,0,1,7,cv,2024,1,2,15,47,14
51724,16,9,1,1,2024-01-02 14:36:18+00:00,1,124,148,,0,1,9,cv,2024,1,2,14,36,18
67771,29,6,1,0,2024-01-03 03:52:08+00:00,2,237,54,,0,0,6,cv,2024,1,3,3,52,8
40254,143,8,4,0,2024-01-03 01:56:05+00:00,3,131,37,,0,0,8,cv,2024,1,3,1,56,5
52252,97,5,2,0,2024-01-03 12:39:29+00:00,1,185,139,,0,0,5,cv,2024,1,3,12,39,29
119175,73,8,2,0,2024-01-02 00:25:28+00:00,2,204,31,,0,0,2,cv,2024,1,2,0,25,28
107877,96,10,2,0,2024-01-01 02:45:25+00:00,3,120,91,,0,0,10,cv,2024,1,1,2,45,25
55109,70,1,2,0,2024-01-01 20:11:27+00:00,3,185,45,,0,0,1,cv,2024,1,1,20,11,27
51643,23,6,1,0,2024-01-01 00:23:42+00:00,3,175,20,,0,0,6,cv,2024,1,1,0,23,42
99328,200,8,3,0,2024-01-02 13:11:05+00:00,2,256,71,,0,0,2,cv,2024,1,2,13,11,5
66178,46,2,1,0,2024-01-03 05:57:46+00:00,2,282,98,,0,0,2,cv,2024,1,3,5,57,46
105645,170,4,0,0,2024-01-01 15:29:37+00:00,2,249,115,,0,0,4,cv,2024,1,1,15,29,37
