ID,UserID,Department,UserRole,Connection,Timestamp,AccessLevel,AccessDuration,DeviceID,PatientID,IsAccessFail,IsSensitive,VisitDepartment,Year,Month,Day,Hour,Minute,Second,lstm_anomaly
35665,95,3,2,0,2024-01-01 09:41:03,1,290,162,10425,0,0,3,2024,1,1,9,41,3,False
92584,133,5,4,0,2024-01-03 21:02:55,2,243,10,6147,0,0,5,2024,1,3,21,2,55,True
44053,45,10,1,0,2024-01-02 06:11:44,2,208,185,9823,0,0,10,2024,1,2,6,11,44,False
16084,45,10,1,0,2024-01-01 04:13:55,2,290,39,19053,0,0,10,2024,1,1,4,13,55,False
50186,164,4,0,1,2024-01-03 14:07:33,2,287,192,4942,0,0,4,2024,1,3,14,7,33,False
46707,164,8,0,1,2024-01-03 13:22:14,3,217,132,8790,0,0,8,2024,1,3,13,22,14,False
64020,38,7,1,1,2024-01-01 04:13:55,2,230,64,19053,0,0,7,2024,1,1,4,13,55,False
18597,147,4,4,0,2024-01-03 17:36:20,2,281,82,13719,0,0,4,2024,1,3,17,36,20,False
90633,84,5,2,0,2024-01-03 17:28:26,2,270,78,9158,0,0,5,2024,1,3,17,28,26,False
113278,38,2,1,1,2024-01-01 13:10:10,2,164,181,15971,0,0,2,2024,1,1,13,10,10,False
111156,111,9,2,0,2024-01-01 10:52:47,0,290,98,11483,0,0,9,2024,1,1,10,52,47,True
4165,66,9,2,0,2024-01-01 06:56:24,1,229,16,1532,0,0,9,2024,1,1,6,56,24,False
69618,84,10,2,0,2024-01-01 15:43:29,3,210,75,1216,0,0,10,2024,1,1,15,43,29,False
5741,16,3,1,1,2024-01-02 14:50:03,3,202,172,12496,0,0,3,2024,1,2,14,50,3,False
113255,163,5,0,0,2024-01-02 00:03:34,2,168,166,8013,0,0,4,2024,1,2,0,3,34,False
119047,138,8,4,0,2024-01-02 03:47:23,2,274,104,2664,0,0,7,2024,1,2,3,47,23,False
69668,193,8,3,1,2024-01-03 20:55:49,3,164,12,9554,0,0,8,2024,1,3,20,55,49,False
2233,163,5,0,0,2024-01-03 00:00:49,2,259,39,9803,0,1,8,2024,1,3,0,0,49,False
19288,151,9,4,1,2024-01-01 05:33:50,0,199,160,18550,0,0,9,2024,1,1,5,33,50,False
86383,45,9,1,0,2024-01-01 21:40:08,0,180,62,1787,0,0,9,2024,1,1,21,40,8,False
113108,45,8,1,0,2024-01-03 04:23:58,2,262,138,3078,0,0,9,2024,1,3,4,23,58,False
11190,16,5,1,1,2024-01-02 09:59:12,2,188,31,8499,0,0,4,2024,1,2,9,59,12,False
90931,84,2,2,0,2024-01-01 17:42:26,2,289,173,9928,0,0,2,2024,1,1,17,42,26,True
19569,151,5,4,1,2024-01-02 05:59:30,2,143,198,9677,0,0,3,2024,1,2,5,59,30,True
49084,138,2,4,0,2024-01-02 23:49:13,2,273,196,6763,0,0,2,2024,1,2,23,49,13,True
35239,23,5,1,0,2024-01-01 20:46:36,0,147,116,12267,0,0,6,2024,1,1,20,46,36,False
77516,66,5,2,0,2024-01-03 20:37:12,2,287,69,8871,0,0,5,2024,1,3,20,37,12,False
117992,160,5,4,0,2024-01-03 11:37:01,2,248,115,14367,0,0,5,2024,1,3,11,37,1,False
69793,133,3,4,0,2024-01-03 11:47:26,1,238,160,2857,0,0,3,2024,1,3,11,47,26,False
105921,133,2,4,0,2024-01-03 20:14:31,2,142,137,17979,0,0,2,2024,1,3,20,14,31,True
14507,138,4,4,0,2024-01-02 03:47:23,3,265,194,11009,0,0,4,2024,1,2,3,47,23,True
66743,164,8,0,1,2024-01-01 09:04:00,2,192,179,7260,0,0,8,2024,1,1,9,4,0,True
39838,23,2,1,0,2024-01-03 05:22:11,2,217,1,11161,1,0,2,2024,1,3,5,22,11,True
42644,160,7,4,0,2024-01-01 10:47:57,2,154,119,17185,0,0,7,2024,1,1,10,47,57,True
44295,38,10,1,1,2024-01-01 17:44:51,2,269,7,1542,0,1,10,2024,1,1,17,44,51,True
54581,193,10,3,1,2024-01-02 23:59:24,2,238,174,19091,0,0,10,2024,1,2,23,59,24,True
40047,160,5,4,0,2024-01-03 15:18:13,0,237,188,372,0,0,3,2024,1,3,15,18,13,True
105076,111,1,2,0,2024-01-03 14:54:06,3,298,39,8889,0,0,1,2024,1,3,14,54,6,True
90036,66,5,2,1,2024-01-01 02:02:23,0,221,29,2991,0,0,8,2024,1,1,2,2,23,False
23938,45,7,1,0,2024-01-02 04:12:46,2,176,176,17568,0,0,7,2024,1,2,4,12,46,False
82643,84,2,2,0,2024-01-02 14:05:40,3,299,145,18810,0,0,2,2024,1,2,14,5,40,False
57672,193,1,3,1,2024-01-03 00:18:36,2,139,14,10302,0,0,1,2024,1,3,0,18,36,False
75332,193,5,3,1,2024-01-03 20:10:05,2,173,116,9808,0,0,5,2024,1,3,20,10,5,False
82155,38,3,1,1,2024-01-01 10:19:58,1,207,78,6511,0,0,3,2024,1,1,10,19,58,False
84476,38,7,1,1,2024-01-01 12:09:51,1,284,192,11966,0,1,7,2024,1,1,12,9,51,False
30020,95,3,2,0,2024-01-02 10:14:07,2,167,177,9614,0,0,3,2024,1,2,10,14,7,False
104761,147,4,4,0,2024-01-01 13:26:57,1,172,82,5259,0,0,4,2024,1,1,13,26,57,False
103541,147,3,4,0,2024-01-03 12:40:21,0,214,198,3908,0,0,3,2024,1,3,12,40,21,False
96817,16,3,1,1,2024-01-03 09:30:55,2,281,187,5883,0,1,3,2024,1,3,9,30,55,False
71007,138,3,4,0,2024-01-02 03:47:23,2,140,137,16729,0,0,3,2024,1,2,3,47,23,False
70175,138,5,4,0,2024-01-02 03:47:23,1,202,23,813,0,0,9,2024,1,2,3,47,23,False
35443,164,5,0,1,2024-01-01 16:43:30,2,272,14,6915,0,0,9,2024,1,1,16,43,30,False
34782,138,8,4,0,2024-01-02 03:47:23,2,236,176,14547,0,0,1,2024,1,2,3,47,23,False
87053,38,5,1,1,2024-01-01 14:47:47,2,136,183,7712,0,0,5,2024,1,1,14,47,47,False
50803,160,10,4,0,2024-01-03 12:43:33,2,193,174,15337,0,0,10,2024,1,3,12,43,33,False
23608,23,9,1,0,2024-01-02 02:07:07,1,196,75,3892,0,0,9,2024,1,2,2,7,7,False
61067,163,3,0,0,2024-01-03 06:57:27,2,296,190,1192,1,1,3,2024,1,3,6,57,27,False
3857,16,6,1,1,2024-01-03 12:40:58,2,120,23,17339,0,0,6,2024,1,3,12,40,58,False
35249,193,1,3,1,2024-01-01 00:13:10,2,145,154,12934,0,0,1,2024,1,1,0,13,10,False
27957,151,10,4,1,2024-01-01 20:35:13,2,299,198,8768,0,0,10,2024,1,1,20,35,13,False
22081,16,5,1,1,2024-01-03 17:07:15,3,169,13,19216,0,0,5,2024,1,3,17,7,15,False
36844,133,8,4,0,2024-01-01 20:14:46,2,161,147,714,0,0,8,2024,1,1,20,14,46,False
38354,160,9,4,0,2024-01-01 17:35:59,1,292,164,8,0,0,9,2024,1,1,17,35,59,True
102219,66,7,2,0,2024-01-01 02:09:01,1,151,80,9059,0,0,7,2024,1,1,2,9,1,False
51724,16,9,1,1,2024-01-02 14:36:18,1,124,148,12920,0,1,9,2024,1,2,14,36,18,False
51643,23,6,1,0,2024-01-01 00:23:42,3,175,20,18190,0,0,6,2024,1,1,0,23,42,False
116576,16,10,1,1,2024-01-01 16:07:52,3,178,148,8854,0,0,10,2024,1,1,16,7,52,False
14542,138,2,4,0,2024-01-02 03:47:23,2,123,166,3251,0,0,2,2024,1,2,3,47,23,True
78717,38,1,1,1,2024-01-01 04:13:55,2,160,127,19053,0,0,1,2024,1,1,4,13,55,False
27962,164,3,0,1,2024-01-02 09:51:12,2,238,40,17264,0,0,3,2024,1,2,9,51,12,False
72452,66,9,2,0,2024-01-03 04:32:40,2,253,103,19027,0,0,9,2024,1,3,4,32,40,False
3252,163,8,0,0,2024-01-02 20:29:42,2,254,145,3673,0,0,10,2024,1,2,20,29,42,False
32715,23,4,1,0,2024-01-02 01:12:05,2,224,97,5861,0,0,4,2024,1,2,1,12,5,False
52384,84,7,2,0,2024-01-03 13:30:09,2,264,192,17913,0,0,7,2024,1,3,13,30,9,True
44673,111,5,2,0,2024-01-01 10:14:50,2,206,92,2369,0,0,5,2024,1,1,10,14,50,True
111625,160,10,4,0,2024-01-01 12:39:37,2,197,162,6343,0,0,10,2024,1,1,12,39,37,True
118126,164,9,0,1,2024-01-02 13:00:01,3,292,185,16972,0,0,9,2024,1,2,13,0,1,True
82985,45,10,1,0,2024-01-01 04:13:55,2,137,89,19053,0,0,10,2024,1,1,4,13,55,True
46937,111,10,2,0,2024-01-03 09:30:24,2,238,53,14778,0,0,10,2024,1,3,9,30,24,True
84845,147,3,4,0,2024-01-01 09:34:49,3,157,33,15381,0,0,3,2024,1,1,9,34,49,False
36663,95,6,2,0,2024-01-02 11:10:16,3,123,119,15476,0,0,6,2024,1,2,11,10,16,False
6060,138,5,4,0,2024-01-02 03:47:23,2,215,138,17172,0,0,1,2024,1,2,3,47,23,False
68830,16,4,1,1,2024-01-02 11:23:47,2,298,43,15826,0,0,4,2024,1,2,11,23,47,False
40189,160,4,4,0,2024-01-03 09:59:43,1,186,199,11139,0,0,4,2024,1,3,9,59,43,False
114550,45,8,1,0,2024-01-01 04:13:55,2,269,189,19053,0,0,8,2024,1,1,4,13,55,False
10209,16,5,1,1,2024-01-01 09:32:33,2,155,82,16404,0,0,6,2024,1,1,9,32,33,False
92818,160,9,4,0,2024-01-02 16:30:36,1,164,142,11704,0,0,9,2024,1,2,16,30,36,False
57246,45,8,1,0,2024-01-01 02:12:22,2,208,155,14663,0,0,7,2024,1,1,2,12,22,False
28701,38,10,1,1,2024-01-01 16:17:52,2,155,48,1053,0,0,10,2024,1,1,16,17,52,False
102895,111,3,2,0,2024-01-03 15:10:06,2,242,110,11088,0,0,3,2024,1,3,15,10,6,False
84878,193,6,3,1,2024-01-01 21:48:05,2,179,54,14487,0,0,6,2024,1,1,21,48,5,False
53892,45,10,1,0,2024-01-01 04:13:55,2,121,14,19053,0,0,10,2024,1,1,4,13,55,False
2715,133,1,4,0,2024-01-01 02:45:58,2,125,139,18377,0,0,1,2024,1,1,2,45,58,False
89268,147,7,4,0,2024-01-01 14:29:09,2,271,103,7571,0,0,7,2024,1,1,14,29,9,False
21026,84,5,2,0,2024-01-02 17:34:46,3,259,110,19424,0,0,5,2024,1,2,17,34,46,False
98389,164,8,0,1,2024-01-03 15:49:50,2,288,39,3496,0,0,8,2024,1,3,15,49,50,False
6142,45,7,1,0,2024-01-03 02:12:13,2,256,186,16493,0,0,7,2024,1,3,2,12,13,False
36017,16,1,1,1,2024-01-02 17:34:00,2,283,75,18488,0,0,1,2024,1,2,17,34,0,False
15161,111,9,2,0,2024-01-03 12:47:40,2,290,167,2023,0,0,9,2024,1,3,12,47,40,False
111430,160,1,4,0,2024-01-02 12:37:37,3,213,61,2174,0,0,1,2024,1,2,12,37,37,False
29063,193,8,3,1,2024-01-01 23:00:18,2,135,196,9647,0,0,8,2024,1,1,23,0,18,False
108381,133,8,4,0,2024-01-03 03:26:38,2,177,45,16149,0,0,8,2024,1,3,3,26,38,False
82068,23,6,1,0,2024-01-03 00:25:53,2,289,5,5848,0,0,6,2024,1,3,0,25,53,False
27647,147,6,4,0,2024-01-01 11:08:04,3,262,82,19014,0,0,6,2024,1,1,11,8,4,False
6272,164,1,0,1,2024-01-01 10:34:47,0,156,184,15756,0,0,1,2024,1,1,10,34,47,False
22056,38,4,1,1,2024-01-03 17:10:35,3,256,174,2770,0,0,4,2024,1,3,17,10,35,False
54730,111,8,2,0,2024-01-03 16:57:10,0,295,66,12064,0,0,8,2024,1,3,16,57,10,False
65774,147,9,4,0,2024-01-01 11:06:39,2,286,68,14278,0,0,9,2024,1,1,11,6,39,False
75525,160,3,4,0,2024-01-02 15:02:25,2,280,195,6373,0,0,3,2024,1,2,15,2,25,False
14991,45,4,1,0,2024-01-02 06:57:24,2,120,93,3183,0,0,4,2024,1,2,6,57,24,False
90108,151,8,4,1,2024-01-01 02:32:45,1,131,116,10851,0,0,6,2024,1,1,2,32,45,False
61581,23,8,1,0,2024-01-02 00:59:36,2,206,49,10069,0,0,8,2024,1,2,0,59,36,False
57046,23,10,1,0,2024-01-03 05:40:59,3,286,43,682,0,0,10,2024,1,3,5,40,59,False
48735,160,8,4,0,2024-01-01 15:15:26,2,272,142,11782,0,0,2,2024,1,1,15,15,26,False
36877,95,3,2,0,2024-01-01 16:33:49,2,184,27,14631,0,0,3,2024,1,1,16,33,49,False
13042,95,3,2,0,2024-01-01 13:58:46,2,227,44,18084,0,0,3,2024,1,1,13,58,46,False
88302,193,10,3,1,2024-01-03 03:57:28,2,150,43,2513,0,0,10,2024,1,3,3,57,28,True
51494,38,5,1,1,2024-01-03 11:18:40,1,197,191,19929,0,1,5,2024,1,3,11,18,40,True
11466,16,9,1,1,2024-01-03 16:09:12,2,282,113,14617,0,0,9,2024,1,3,16,9,12,True
21189,84,8,2,0,2024-01-02 13:42:12,3,280,183,14266,0,0,4,2024,1,2,13,42,12,True
101684,95,3,2,0,2024-01-03 11:34:32,1,287,196,15823,0,0,3,2024,1,3,11,34,32,False
96501,163,6,0,0,2024-01-02 01:05:20,2,256,73,1828,0,0,6,2024,1,2,1,5,20,False
112446,84,8,2,0,2024-01-03 14:02:47,2,254,13,12005,0,0,4,2024,1,3,14,2,47,False
65361,45,2,1,0,2024-01-02 23:53:07,3,149,40,2523,0,0,2,2024,1,2,23,53,7,False
39621,45,7,1,0,2024-01-03 04:51:21,2,267,93,11554,0,1,7,2024,1,3,4,51,21,False
7949,84,8,2,0,2024-01-02 14:52:52,2,163,21,14512,0,0,8,2024,1,2,14,52,52,False
32723,38,10,1,1,2024-01-03 15:22:54,3,242,170,18962,0,0,10,2024,1,3,15,22,54,False
68299,38,10,1,1,2024-01-01 04:13:55,2,213,32,19053,0,0,10,2024,1,1,4,13,55,False
11786,84,8,2,0,2024-01-03 13:59:23,2,215,164,5064,1,0,8,2024,1,3,13,59,23,False
68729,160,9,4,0,2024-01-01 13:09:47,2,226,173,7757,0,0,9,2024,1,1,13,9,47,False
14882,193,2,3,1,2024-01-02 04:59:09,2,277,104,2976,0,0,2,2024,1,2,4,59,9,False
106827,164,5,0,1,2024-01-02 13:51:17,2,264,111,17190,0,1,5,2024,1,2,13,51,17,False
69579,193,6,3,1,2024-01-02 23:43:41,2,176,107,7593,0,0,6,2024,1,2,23,43,41,False
39995,193,5,3,1,2024-01-02 21:21:29,2,230,132,4056,0,0,2,2024,1,2,21,21,29,False
62128,95,8,2,0,2024-01-01 12:39:11,1,283,48,11631,0,0,8,2024,1,1,12,39,11,False
20409,193,7,3,1,2024-01-03 20:44:05,3,260,44,4659,0,0,7,2024,1,3,20,44,5,False
2740,95,5,2,0,2024-01-03 15:35:52,2,296,174,14778,0,0,10,2024,1,3,15,35,52,True
64372,151,2,4,1,2024-01-02 23:34:28,1,279,176,146,0,0,2,2024,1,2,23,34,28,True
75370,164,5,0,1,2024-01-01 15:30:59,2,264,169,3481,0,0,5,2024,1,1,15,30,59,True
111221,147,6,4,0,2024-01-02 10:50:40,2,290,99,2285,0,0,6,2024,1,2,10,50,40,True
87584,23,8,1,0,2024-01-03 00:16:57,3,276,145,5997,0,0,6,2024,1,3,0,16,57,False
105633,151,8,4,1,2024-01-03 22:22:49,2,291,15,4152,0,0,8,2024,1,3,22,22,49,False
29765,84,2,2,0,2024-01-01 17:37:58,2,197,59,6158,0,0,2,2024,1,1,17,37,58,False
82271,147,4,4,0,2024-01-03 09:52:00,2,210,184,8247,0,0,4,2024,1,3,9,52,0,False
1326,95,8,2,0,2024-01-01 15:32:18,3,268,107,13648,0,0,8,2024,1,1,15,32,18,False
69006,151,5,4,1,2024-01-03 22:32:49,2,254,114,9401,0,0,2,2024,1,3,22,32,49,False
25925,16,10,1,1,2024-01-03 11:26:47,3,254,107,418,0,0,10,2024,1,3,11,26,47,False
82676,138,5,4,0,2024-01-02 03:47:23,2,130,196,12375,0,0,9,2024,1,2,3,47,23,False
118609,147,9,4,0,2024-01-01 14:34:50,2,173,160,127,0,0,9,2024,1,1,14,34,50,False
77860,163,8,0,0,2024-01-01 01:01:38,2,148,99,13763,0,0,1,2024,1,1,1,1,38,False
75717,16,6,1,1,2024-01-03 13:55:30,1,208,23,18925,0,0,6,2024,1,3,13,55,30,False
116351,138,5,4,0,2024-01-01 23:04:00,2,131,105,17557,0,0,5,2024,1,1,23,4,0,True
85794,38,7,1,1,2024-01-01 04:13:55,2,219,77,19053,0,0,7,2024,1,1,4,13,55,False
4610,133,3,4,0,2024-01-02 21:17:58,2,187,45,15090,0,0,3,2024,1,2,21,17,58,True
95676,45,4,1,0,2024-01-02 21:21:04,3,226,156,9185,0,0,4,2024,1,2,21,21,4,True
65813,16,9,1,1,2024-01-01 09:20:18,2,298,125,15964,0,0,9,2024,1,1,9,20,18,True
54357,111,10,2,0,2024-01-02 11:02:15,2,194,48,12613,1,0,10,2024,1,2,11,2,15,True
70286,95,5,2,0,2024-01-03 17:27:10,2,225,132,1154,0,0,1,2024,1,3,17,27,10,False
68767,193,6,3,1,2024-01-01 04:31:43,2,168,167,6250,0,0,6,2024,1,1,4,31,43,False
86067,111,3,2,0,2024-01-02 13:54:46,0,139,117,1068,0,0,3,2024,1,2,13,54,46,False
29733,138,6,4,0,2024-01-02 03:47:23,2,125,139,8380,0,0,6,2024,1,2,3,47,23,False
49283,151,8,4,1,2024-01-01 00:48:38,2,263,182,3119,0,0,2,2024,1,1,0,48,38,False
48413,66,6,2,0,2024-01-02 04:07:46,3,162,94,14861,0,0,6,2024,1,2,4,7,46,False
81515,160,9,4,0,2024-01-01 11:32:05,2,275,198,18212,0,0,9,2024,1,1,11,32,5,False
6197,193,8,3,1,2024-01-03 06:19:21,0,292,21,4164,0,0,7,2024,1,3,6,19,21,False
116297,193,4,3,1,2024-01-01 00:01:14,2,130,18,11933,0,0,4,2024,1,1,0,1,14,True
67787,151,6,4,1,2024-01-01 03:36:46,2,159,59,16613,0,0,6,2024,1,1,3,36,46,True
55359,193,8,3,1,2024-01-01 23:38:02,2,224,163,6899,0,0,8,2024,1,1,23,38,2,True
110609,95,5,2,0,2024-01-02 17:20:26,2,284,6,5726,0,0,5,2024,1,2,17,20,26,True
5864,38,6,1,1,2024-01-02 14:28:43,2,128,79,7287,0,0,6,2024,1,2,14,28,43,False
13197,164,6,0,1,2024-01-01 12:20:32,3,259,172,3460,0,1,6,2024,1,1,12,20,32,False
64988,84,4,2,0,2024-01-02 09:52:00,2,265,22,17026,0,0,4,2024,1,2,9,52,0,False
106865,133,8,4,0,2024-01-01 02:52:06,2,201,175,12206,0,0,8,2024,1,1,2,52,6,False
24614,151,8,4,1,2024-01-02 01:13:52,2,230,40,17325,0,0,8,2024,1,2,1,13,52,False
108016,23,10,1,0,2024-01-01 05:12:27,2,212,63,8246,0,0,10,2024,1,1,5,12,27,False
8251,45,3,1,0,2024-01-02 21:40:19,2,259,107,13973,0,0,3,2024,1,2,21,40,19,False
105758,160,9,4,0,2024-01-02 14:01:10,2,199,102,10719,1,0,9,2024,1,2,14,1,10,False
91268,193,8,3,1,2024-01-02 21:20:01,3,278,34,6408,0,0,10,2024,1,2,21,20,1,False
70119,95,3,2,0,2024-01-01 12:28:10,2,267,33,19548,0,0,3,2024,1,1,12,28,10,False
9899,66,1,2,0,2024-01-02 05:19:44,2,202,49,4883,0,0,1,2024,1,2,5,19,44,False
60594,147,5,4,0,2024-01-03 12:53:12,2,251,79,15460,0,0,1,2024,1,3,12,53,12,False
59200,147,3,4,0,2024-01-01 17:34:18,2,129,173,14592,0,0,3,2024,1,1,17,34,18,False
55182,111,10,2,0,2024-01-02 15:40:29,2,196,180,3386,0,0,10,2024,1,2,15,40,29,False
16176,147,5,4,0,2024-01-01 17:55:41,0,213,164,1811,0,0,5,2024,1,1,17,55,41,False
24721,23,5,1,0,2024-01-01 02:21:52,2,203,142,15817,0,1,5,2024,1,1,2,21,52,True
47910,147,3,4,0,2024-01-02 15:33:55,0,155,72,1844,0,0,3,2024,1,2,15,33,55,False
92973,84,8,2,0,2024-01-01 09:06:33,2,231,7,15690,0,0,8,2024,1,1,9,6,33,False
15420,84,3,2,0,2024-01-01 15:32:15,2,294,156,1844,0,0,3,2024,1,1,15,32,15,True
78021,147,5,4,0,2024-01-03 13:29:01,2,172,46,8106,0,0,5,2024,1,3,13,29,1,True
19875,23,2,1,0,2024-01-02 05:31:59,2,209,95,5252,0,0,2,2024,1,2,5,31,59,True
97149,147,9,4,0,2024-01-03 16:17:51,2,233,102,14028,0,0,9,2024,1,3,16,17,51,True
43583,193,4,3,1,2024-01-02 21:38:56,1,237,107,17755,0,0,4,2024,1,2,21,38,56,True
108037,164,5,0,1,2024-01-01 16:20:59,2,159,38,10799,0,1,8,2024,1,1,16,20,59,False
18285,38,3,1,1,2024-01-03 09:27:08,2,276,179,10727,0,1,3,2024,1,3,9,27,8,False
12758,147,6,4,0,2024-01-03 14:53:30,2,190,51,6453,0,0,6,2024,1,3,14,53,30,False
37481,151,10,4,1,2024-01-02 23:52:54,2,198,32,11861,0,0,10,2024,1,2,23,52,54,False
90339,66,6,2,0,2024-01-01 21:24:12,2,228,77,5363,0,0,6,2024,1,1,21,24,12,True
13251,38,8,1,1,2024-01-03 16:22:12,3,277,128,4571,0,1,3,2024,1,3,16,22,12,True
74380,16,8,1,1,2024-01-01 09:20:24,2,231,180,14068,0,0,8,2024,1,1,9,20,24,True
109966,133,8,4,0,2024-01-02 00:01:27,2,170,86,8656,1,0,6,2024,1,2,0,1,27,True
75671,151,2,4,1,2024-01-02 06:08:19,2,224,49,19299,0,0,2,2024,1,2,6,8,19,True
45793,84,3,2,0,2024-01-01 10:30:33,1,201,114,13963,0,0,3,2024,1,1,10,30,33,True
21237,23,1,1,0,2024-01-02 03:14:53,2,234,188,7846,0,0,1,2024,1,2,3,14,53,False
91691,133,5,4,0,2024-01-01 22:25:37,3,228,129,2450,0,0,3,2024,1,1,22,25,37,False
34960,147,2,4,0,2024-01-03 16:22:52,2,288,135,15268,0,0,2,2024,1,3,16,22,52,False
61655,160,3,4,0,2024-01-02 10:40:49,1,295,65,18167,0,0,3,2024,1,2,10,40,49,False
111555,151,10,4,1,2024-01-02 05:19:43,2,189,79,19769,0,0,10,2024,1,2,5,19,43,False
93716,66,4,2,0,2024-01-01 05:24:06,2,254,3,1315,0,0,4,2024,1,1,5,24,6,False
6550,95,10,2,0,2024-01-02 16:59:36,1,271,95,2109,0,0,10,2024,1,2,16,59,36,False
32831,23,8,1,0,2024-01-02 22:52:15,2,249,130,5490,0,0,7,2024,1,2,22,52,15,False
83650,95,3,2,0,2024-01-02 12:36:38,3,279,24,2918,1,0,3,2024,1,2,12,36,38,False
37352,147,8,4,0,2024-01-03 16:37:46,2,128,75,3297,0,0,4,2024,1,3,16,37,46,False
7467,160,8,4,0,2024-01-01 15:47:53,2,177,121,5884,0,0,8,2024,1,1,15,47,53,False
86163,147,1,4,0,2024-01-01 12:37:06,2,219,183,6044,0,0,1,2024,1,1,12,37,6,False
24801,38,4,1,1,2024-01-03 09:46:09,0,189,153,16980,1,1,4,2024,1,3,9,46,9,False
105715,84,2,2,0,2024-01-03 13:54:13,2,285,124,14302,0,0,2,2024,1,3,13,54,13,True
119190,151,8,4,1,2024-01-02 02:53:56,0,265,29,6256,0,0,8,2024,1,2,2,53,56,True
108305,151,10,4,1,2024-01-01 04:26:18,2,140,81,10547,0,0,10,2024,1,1,4,26,18,True
41464,133,5,4,0,2024-01-01 23:33:33,2,158,144,2188,0,0,8,2024,1,1,23,33,33,True
47689,138,8,4,0,2024-01-02 03:47:23,0,299,109,7942,0,0,3,2024,1,2,3,47,23,True
83609,16,5,1,1,2024-01-01 17:53:32,2,168,43,2739,0,0,5,2024,1,1,17,53,32,True
59768,151,7,4,1,2024-01-01 05:45:29,0,245,57,4890,0,0,7,2024,1,1,5,45,29,True
93772,133,1,4,0,2024-01-03 20:37:56,2,198,1,7649,0,0,1,2024,1,3,20,37,56,True
85075,84,4,2,0,2024-01-02 12:49:33,2,184,107,10341,0,0,4,2024,1,2,12,49,33,False
50515,147,6,4,0,2024-01-03 15:17:05,0,158,25,15725,0,0,6,2024,1,3,15,17,5,False
45631,111,2,2,0,2024-01-02 12:56:51,3,192,93,16233,0,0,2,2024,1,2,12,56,51,False
3994,23,7,1,0,2024-01-03 05:36:19,2,257,91,19699,0,0,7,2024,1,3,5,36,19,False
108843,38,7,1,1,2024-01-02 14:42:41,2,281,25,19966,0,1,7,2024,1,2,14,42,41,False
8286,16,10,1,1,2024-01-02 17:32:32,3,290,58,13836,0,1,10,2024,1,2,17,32,32,False
118857,111,4,2,0,2024-01-02 14:55:31,2,247,68,15025,0,0,4,2024,1,2,14,55,31,False
95109,84,1,2,0,2024-01-01 09:42:43,2,247,9,1378,0,0,1,2024,1,1,9,42,43,False
64587,95,10,2,0,2024-01-01 12:32:39,3,258,134,2994,0,0,10,2024,1,1,12,32,39,False
22951,151,9,4,1,2024-01-03 06:32:01,2,272,97,19755,0,0,9,2024,1,3,6,32,1,False
63270,66,4,2,0,2024-01-01 23:39:31,2,179,61,8399,0,0,4,2024,1,1,23,39,31,False
8638,133,2,4,0,2024-01-01 02:56:24,2,261,173,19626,0,0,2,2024,1,1,2,56,24,False
10734,111,1,2,0,2024-01-02 09:27:31,2,288,11,1023,0,0,1,2024,1,2,9,27,31,False
19343,95,10,2,0,2024-01-02 15:29:23,2,275,157,12342,0,0,10,2024,1,2,15,29,23,False
37654,16,8,1,1,2024-01-02 15:03:11,3,205,6,5618,1,0,8,2024,1,2,15,3,11,False
23215,66,7,2,0,2024-01-03 20:32:21,1,158,149,8813,0,0,7,2024,1,3,20,32,21,False
105998,66,8,2,0,2024-01-02 06:52:56,3,281,26,5671,0,0,8,2024,1,2,6,52,56,False
12577,151,10,4,1,2024-01-03 06:49:47,3,210,130,18695,0,0,10,2024,1,3,6,49,47,False
94048,164,4,0,1,2024-01-03 13:36:44,3,217,74,16711,0,0,4,2024,1,3,13,36,44,False
85069,147,1,4,0,2024-01-02 10:07:03,2,274,99,61,1,0,1,2024,1,2,10,7,3,False
109264,111,8,2,0,2024-01-03 12:01:32,1,241,94,11118,0,0,8,2024,1,3,12,1,32,False
61093,151,5,4,1,2024-01-01 20:59:09,2,197,63,11926,0,0,5,2024,1,1,20,59,9,False
118696,138,3,4,0,2024-01-02 03:47:23,3,270,135,1305,0,0,3,2024,1,2,3,47,23,False
8516,147,2,4,0,2024-01-03 15:07:22,2,192,35,1727,0,0,2,2024,1,3,15,7,22,False
89893,23,1,1,0,2024-01-03 21:10:15,2,238,81,16303,0,0,1,2024,1,3,21,10,15,False
22862,147,10,4,0,2024-01-01 16:37:59,2,296,37,9823,0,0,10,2024,1,1,16,37,59,False
47983,147,5,4,0,2024-01-02 12:22:22,2,248,183,681,0,0,5,2024,1,2,12,22,22,False
119218,164,9,0,1,2024-01-01 16:02:09,2,294,12,1893,0,0,9,2024,1,1,16,2,9,False
104700,133,5,4,0,2024-01-03 05:53:19,2,143,121,9827,0,0,6,2024,1,3,5,53,19,False
106885,45,8,1,0,2024-01-01 04:13:55,3,210,81,19053,0,0,8,2024,1,1,4,13,55,False
5042,163,10,0,0,2024-01-01 06:54:55,2,219,97,10959,0,0,10,2024,1,1,6,54,55,False
109212,111,6,2,0,2024-01-02 13:49:45,2,259,162,8687,0,0,6,2024,1,2,13,49,45,False
63435,95,7,2,0,2024-01-03 05:43:05,2,239,116,3076,0,0,7,2024,1,3,5,43,5,False
64491,151,4,4,1,2024-01-03 03:00:11,1,255,99,18,0,0,4,2024,1,3,3,0,11,False
